,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
2398,Diego Carlos,br BRA,DF,28-049,41.5,2060.0,2290.0,90.0,47301.0,13493.0,514.0,543.0,94.7,1076.0,1123.0,95.8,455.0,598.0,76.1,0,0.6,-0.6,7.0,87.0,1.0,0.0,59.0,Matches,sevilla
2399,Jules Koundé,fr FRA,DF,22-172,40.8,2162.0,2409.0,89.7,42899.0,14941.0,724.0,780.0,92.8,1144.0,1197.0,95.6,272.0,385.0,70.6,1,0.7,0.3,9.0,179.0,11.0,1.0,155.0,Matches,sevilla
2400,Fernando,br BRA,"MF,DF",33-282,35.8,1473.0,1630.0,90.4,29068.0,6743.0,532.0,575.0,92.5,732.0,778.0,94.1,196.0,245.0,80.0,4,2.7,1.3,17.0,92.0,7.0,0.0,97.0,Matches,sevilla
2401,Jesús Navas,es ESP,DF,35-163,35.4,1763.0,2243.0,78.6,32859.0,10281.0,795.0,876.0,90.8,699.0,851.0,82.1,242.0,419.0,57.8,6,5.4,0.6,63.0,91.0,94.0,47.0,165.0,Matches,sevilla
2402,Joan Jordán,es ESP,MF,26-301,34.1,1934.0,2201.0,87.9,38725.0,8479.0,792.0,863.0,91.8,788.0,861.0,91.5,323.0,413.0,78.2,7,3.4,3.6,47.0,183.0,41.0,11.0,152.0,Matches,sevilla
2403,Lucas Ocampos,ar ARG,"FW,DF",26-296,34.0,790.0,1060.0,74.5,12994.0,3309.0,411.0,489.0,84.0,279.0,358.0,77.9,72.0,122.0,59.0,4,4.1,-0.1,33.0,41.0,32.0,10.0,76.0,Matches,sevilla
2404,Ivan Rakitić,hr CRO,MF,33-054,31.3,1662.0,1900.0,87.5,32465.0,7723.0,721.0,773.0,93.3,661.0,731.0,90.4,248.0,338.0,73.4,2,1.7,0.3,26.0,177.0,16.0,2.0,131.0,Matches,sevilla
2405,Youssef En-Nesyri,ma MAR,FW,23-336,29.8,301.0,431.0,69.8,4300.0,495.0,177.0,217.0,81.6,92.0,142.0,64.8,17.0,32.0,53.1,0,1.6,-1.6,15.0,7.0,2.0,1.0,10.0,Matches,sevilla
2406,Marcos Acuña,ar ARG,DF,29-187,28.1,1425.0,1784.0,79.9,28137.0,11334.0,545.0,602.0,90.5,671.0,761.0,88.2,196.0,375.0,52.3,4,3.4,-0.4,40.0,114.0,37.0,23.0,124.0,Matches,sevilla
2407,Suso,es ESP,FW,27-165,27.5,919.0,1154.0,79.6,17221.0,4432.0,442.0,488.0,90.6,345.0,419.0,82.3,120.0,203.0,59.1,6,3.1,0.9,36.0,89.0,47.0,17.0,100.0,Matches,sevilla
2408,Luuk de Jong,nl NED,FW,30-249,22.9,324.0,432.0,75.0,4547.0,507.0,200.0,244.0,82.0,95.0,132.0,72.0,14.0,23.0,60.9,0,1.5,-1.5,15.0,16.0,2.0,0.0,13.0,Matches,sevilla
2409,Óliver Torres,es ESP,"MF,FW",26-174,22.0,970.0,1144.0,84.8,20714.0,5012.0,415.0,450.0,92.2,318.0,365.0,87.1,215.0,291.0,73.9,6,2.2,0.8,33.0,127.0,32.0,9.0,96.0,Matches,sevilla
2410,Nemanja Gudelj,rs SRB,"MF,DF",29-168,19.6,935.0,995.0,94.0,18601.0,3818.0,304.0,317.0,95.9,504.0,525.0,96.0,116.0,137.0,84.7,0,0.0,0.0,2.0,43.0,2.0,0.0,27.0,Matches,sevilla
2411,Munir El Haddadi,ma MAR,"FW,MF",25-244,16.3,372.0,465.0,80.0,6175.0,1053.0,188.0,221.0,85.1,140.0,165.0,84.8,29.0,49.0,59.2,2,1.8,0.2,15.0,17.0,14.0,4.0,30.0,Matches,sevilla
2412,Sergi Gómez,es ESP,DF,29-036,14.5,632.0,683.0,92.5,13876.0,3332.0,130.0,139.0,93.5,398.0,411.0,96.8,103.0,128.0,80.5,0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,Matches,sevilla
2413,Karim Rekik,nl NED,DF,26-152,13.7,477.0,560.0,85.2,8091.0,2761.0,222.0,244.0,91.0,216.0,248.0,87.1,32.0,56.0,57.1,0,0.2,-0.2,4.0,21.0,8.0,4.0,23.0,Matches,sevilla
2414,Aleix Vidal,es ESP,"DF,MF",31-255,11.5,367.0,429.0,85.5,6755.0,2260.0,164.0,182.0,90.1,155.0,172.0,90.1,43.0,64.0,67.2,1,1.0,0.0,7.0,28.0,5.0,2.0,32.0,Matches,sevilla
2415,Papu Gómez,ar ARG,FW,33-077,10.3,412.0,485.0,84.9,7332.0,1626.0,201.0,219.0,91.8,145.0,168.0,86.3,55.0,81.0,67.9,1,0.7,0.3,12.0,34.0,10.0,2.0,27.0,Matches,sevilla
2416,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",22-309,9.8,321.0,412.0,77.9,6096.0,1491.0,152.0,172.0,88.4,114.0,136.0,83.8,49.0,83.0,59.0,2,1.6,0.4,16.0,21.0,9.0,3.0,23.0,Matches,sevilla
2417,Sergio Escudero,es ESP,DF,31-243,8.9,351.0,432.0,81.3,6047.0,2023.0,164.0,181.0,90.6,158.0,181.0,87.3,22.0,52.0,42.3,0,0.5,-0.5,7.0,20.0,8.0,2.0,18.0,Matches,sevilla
2418,Tomáš Vaclík,cz CZE,GK,32-035,7.3,126.0,161.0,78.3,3354.0,1620.0,26.0,26.0,100.0,64.0,65.0,98.5,35.0,68.0,51.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sevilla
2419,Oussama Idrissi,ma MAR,FW,25-066,5.1,55.0,65.0,84.6,1208.0,242.0,22.0,26.0,84.6,20.0,22.0,90.9,11.0,13.0,84.6,2,0.0,1.0,1.0,3.0,1.0,1.0,6.0,Matches,sevilla
2420,Franco Vázquez,ar ARG,"FW,MF",32-070,3.1,98.0,119.0,82.4,1463.0,256.0,61.0,70.0,87.1,20.0,23.0,87.0,12.0,19.0,63.2,0,0.3,-0.3,2.0,7.0,2.0,0.0,6.0,Matches,sevilla
2421,Carlos Fernández,es ESP,FW,24-346,2.2,31.0,42.0,73.8,422.0,90.0,18.0,21.0,85.7,10.0,15.0,66.7,1.0,3.0,33.3,0,0.1,-0.1,1.0,2.0,0.0,0.0,2.0,Matches,sevilla
2422,Alfonso Pastor,es ESP,GK,20-211,1.0,23.0,31.0,74.2,519.0,213.0,6.0,6.0,100.0,11.0,11.0,100.0,5.0,13.0,38.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sevilla
2423,Joris Gnagnon,fr FRA,DF,24-110,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,sevilla
2424,Bryan,es ESP,FW,20-081,0.1,5.0,7.0,71.4,68.0,9.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sevilla
2425,Antonio Zarzana,es ESP,FW,19-043,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,sevilla
2426,Aaron Ramsdale,eng ENG,GK,22-358,38.0,486.0,1004.0,48.4,21574.0,16713.0,54.0,56.0,96.4,132.0,134.0,98.5,298.0,810.0,36.8,0,0.1,-0.1,1.0,45.0,0.0,0.0,0.0,Matches,Sheffield Utd
2427,George Baldock,eng ENG,DF,28-059,29.2,810.0,1034.0,78.3,12461.0,4099.0,468.0,510.0,91.8,271.0,348.0,77.9,49.0,109.0,45.0,2,1.5,0.5,15.0,38.0,26.0,7.0,55.0,Matches,Sheffield Utd
2428,John Fleck,sco SCO,MF,29-256,28.6,814.0,1055.0,77.2,13245.0,4234.0,427.0,471.0,90.7,276.0,340.0,81.2,81.0,189.0,42.9,3,2.4,-0.4,30.0,98.0,24.0,3.0,89.0,Matches,Sheffield Utd
2429,John Egan,ie IRL,DF,28-199,28.2,810.0,959.0,84.5,18967.0,5874.0,203.0,223.0,91.0,421.0,465.0,90.5,181.0,257.0,70.4,1,0.2,0.8,2.0,70.0,6.0,0.0,56.0,Matches,Sheffield Utd
2430,Enda Stevens,ie IRL,DF,30-302,28.0,964.0,1246.0,77.4,16930.0,7266.0,472.0,520.0,90.8,376.0,470.0,80.0,103.0,209.0,49.3,0,1.1,-1.1,13.0,81.0,25.0,6.0,104.0,Matches,Sheffield Utd
2431,Chris Basham,eng ENG,"DF,MF",32-291,27.7,760.0,944.0,80.5,13549.0,4006.0,346.0,389.0,88.9,319.0,381.0,83.7,84.0,140.0,60.0,1,0.8,0.2,9.0,47.0,14.0,7.0,54.0,Matches,Sheffield Utd
2432,Ethan Ampadu,wal WAL,"DF,MF",20-235,27.2,857.0,1064.0,80.5,17276.0,5506.0,306.0,353.0,86.7,405.0,470.0,86.2,134.0,211.0,63.5,0,0.9,-0.9,10.0,69.0,16.0,2.0,84.0,Matches,Sheffield Utd
2433,David McGoldrick,ie IRL,"FW,MF",33-159,26.4,567.0,770.0,73.6,9475.0,1662.0,294.0,377.0,78.0,210.0,280.0,75.0,54.0,76.0,71.1,2,1.2,-0.2,12.0,43.0,19.0,3.0,52.0,Matches,Sheffield Utd
2434,John Lundstram,eng ENG,MF,27-078,26.3,837.0,1035.0,80.9,15057.0,3336.0,389.0,420.0,92.6,333.0,378.0,88.1,95.0,191.0,49.7,2,1.2,0.8,19.0,59.0,12.0,2.0,59.0,Matches,Sheffield Utd
2435,Oliver Norwood,nir NIR,MF,30-025,24.5,973.0,1231.0,79.0,21757.0,5908.0,306.0,346.0,88.4,447.0,511.0,87.5,214.0,360.0,59.4,1,1.3,-1.3,23.0,107.0,26.0,8.0,90.0,Matches,Sheffield Utd
2436,Ben Osborn,eng ENG,"MF,DF",26-275,17.8,582.0,733.0,79.4,9302.0,3541.0,335.0,373.0,89.8,187.0,221.0,84.6,49.0,108.0,45.4,0,1.6,-1.6,16.0,51.0,24.0,10.0,64.0,Matches,Sheffield Utd
2437,Jayden Bogle,eng ENG,DF,20-284,16.1,275.0,350.0,78.6,4419.0,1787.0,157.0,178.0,88.2,81.0,99.0,81.8,28.0,49.0,57.1,0,0.2,-0.2,4.0,16.0,7.0,1.0,23.0,Matches,Sheffield Utd
2438,Oliver McBurnie,sco SCO,FW,24-337,15.9,268.0,426.0,62.9,3690.0,1051.0,167.0,246.0,67.9,82.0,133.0,61.7,7.0,11.0,63.6,0,1.1,-1.1,14.0,21.0,16.0,0.0,43.0,Matches,Sheffield Utd
2439,Oliver Burke,sco SCO,FW,24-030,14.9,180.0,256.0,70.3,2376.0,326.0,112.0,145.0,77.2,50.0,64.0,78.1,5.0,12.0,41.7,1,1.8,-0.8,13.0,5.0,8.0,1.0,11.0,Matches,Sheffield Utd
2440,Rhian Brewster,eng ENG,FW,21-036,14.0,147.0,210.0,70.0,2491.0,620.0,80.0,102.0,78.4,45.0,65.0,69.2,19.0,31.0,61.3,0,1.7,-1.7,8.0,13.0,4.0,2.0,14.0,Matches,Sheffield Utd
2441,Sander Berge,no NOR,MF,23-082,12.8,364.0,446.0,81.6,6607.0,1373.0,159.0,192.0,82.8,156.0,177.0,88.1,43.0,60.0,71.7,1,1.2,-0.2,12.0,32.0,4.0,2.0,29.0,Matches,Sheffield Utd
2442,Kean Bryan,eng ENG,DF,24-187,10.7,281.0,389.0,72.2,5735.0,2715.0,106.0,117.0,90.6,122.0,151.0,80.8,46.0,104.0,44.2,0,0.4,-0.4,4.0,25.0,3.0,1.0,21.0,Matches,Sheffield Utd
2443,Billy Sharp,eng ENG,FW,35-091,10.2,86.0,123.0,69.9,1158.0,168.0,46.0,59.0,78.0,31.0,44.0,70.5,0.0,2.0,0.0,1,0.6,-0.6,4.0,2.0,3.0,0.0,6.0,Matches,Sheffield Utd
2444,Max Lowe,eng ENG,DF,23-361,8.2,145.0,223.0,65.0,2360.0,772.0,79.0,99.0,79.8,50.0,75.0,66.7,13.0,34.0,38.2,1,0.2,-0.2,3.0,14.0,5.0,1.0,16.0,Matches,Sheffield Utd
2445,Phil Jagielka,eng ENG,DF,38-263,7.8,142.0,184.0,77.2,3668.0,1007.0,34.0,39.0,87.2,57.0,70.0,81.4,49.0,70.0,70.0,0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,Matches,Sheffield Utd
2446,Jack Robinson,eng ENG,DF,27-248,7.7,251.0,319.0,78.7,4971.0,1727.0,99.0,110.0,90.0,104.0,125.0,83.2,44.0,74.0,59.5,0,0.0,0.0,0.0,21.0,1.0,0.0,17.0,Matches,Sheffield Utd
2447,Lys Mousset,fr FRA,"FW,MF",25-088,3.9,40.0,50.0,80.0,671.0,93.0,21.0,27.0,77.8,15.0,18.0,83.3,2.0,3.0,66.7,0,0.3,-0.3,3.0,5.0,0.0,0.0,3.0,Matches,Sheffield Utd
2448,Jack O'Connell,eng ENG,DF,27-039,2.0,60.0,77.0,77.9,1225.0,531.0,23.0,24.0,95.8,24.0,30.0,80.0,12.0,20.0,60.0,0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,Matches,Sheffield Utd
2449,Wes Foderingham,eng ENG,GK,30-113,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Sheffield Utd
2450,Iliman Ndiaye,fr FRA,MF,21-289,0.1,3.0,3.0,100.0,35.0,16.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Sheffield Utd
2451,Antwoine Hackford,eng ENG,"DF,FW",17-048,0.1,1.0,1.0,100.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sheffield Utd
2452,James Ward-Prowse,eng ENG,MF,26-186,39.0,1814.0,2246.0,80.8,32250.0,8371.0,808.0,891.0,90.7,789.0,873.0,90.4,184.0,423.0,43.5,6,3.2,2.8,45.0,132.0,21.0,1.0,125.0,Matches,Southampton
2453,Jan Bednarek,pl POL,DF,25-024,37.8,1569.0,1859.0,84.4,30124.0,10197.0,579.0,628.0,92.2,803.0,885.0,90.7,170.0,312.0,54.5,1,0.3,0.7,5.0,76.0,4.0,0.0,76.0,Matches,Southampton
2454,Ryan Bertrand,eng ENG,DF,31-274,33.8,1181.0,1537.0,76.8,19449.0,7477.0,601.0,682.0,88.1,472.0,593.0,79.6,81.0,189.0,42.9,1,1.2,-0.2,13.0,65.0,24.0,5.0,97.0,Matches,Southampton
2455,Stuart Armstrong,sco SCO,MF,29-037,30.0,790.0,1011.0,78.1,13075.0,3768.0,407.0,485.0,83.9,303.0,353.0,85.8,67.0,103.0,65.0,5,2.3,1.7,30.0,72.0,34.0,5.0,92.0,Matches,Southampton
2456,Kyle Walker-Peters,eng ENG,DF,24-023,29.6,1091.0,1362.0,80.1,18397.0,6031.0,547.0,598.0,91.5,425.0,523.0,81.3,99.0,174.0,56.9,1,0.8,0.2,15.0,48.0,12.0,1.0,74.0,Matches,Southampton
2457,Che Adams,sco SCO,FW,24-297,29.6,393.0,562.0,69.9,6450.0,1417.0,202.0,271.0,74.5,125.0,163.0,76.7,45.0,61.0,73.8,4,4.9,-0.9,28.0,24.0,19.0,1.0,52.0,Matches,Southampton
2458,Alex McCarthy,eng ENG,GK,31-154,28.0,613.0,974.0,62.9,16747.0,10418.0,161.0,162.0,99.4,255.0,258.0,98.8,193.0,548.0,35.2,0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,Matches,Southampton
2459,Jannik Vestergaard,dk DEN,DF,28-276,25.4,1170.0,1399.0,83.6,24400.0,8747.0,390.0,426.0,91.5,612.0,693.0,88.3,161.0,261.0,61.7,0,0.6,-0.6,6.0,87.0,8.0,0.0,59.0,Matches,Southampton
2460,Danny Ings,eng ENG,FW,28-287,25.1,295.0,456.0,64.7,4519.0,1255.0,171.0,225.0,76.0,86.0,132.0,65.2,27.0,57.0,47.4,4,2.5,1.5,21.0,23.0,16.0,6.0,41.0,Matches,Southampton
2461,Oriol Romeu,es ESP,MF,29-224,21.2,1018.0,1231.0,82.7,17139.0,3458.0,491.0,561.0,87.5,435.0,495.0,87.9,74.0,136.0,54.4,1,1.1,-0.1,14.0,58.0,14.0,1.0,80.0,Matches,Southampton
2462,Nathan Redmond,eng ENG,"FW,MF",27-061,18.5,403.0,537.0,75.0,6518.0,1617.0,204.0,248.0,82.3,150.0,201.0,74.6,33.0,49.0,67.3,3,2.2,-0.2,16.0,30.0,25.0,2.0,58.0,Matches,Southampton
2463,Theo Walcott,eng ENG,"MF,FW",32-051,17.4,279.0,383.0,72.8,3951.0,846.0,167.0,200.0,83.5,88.0,122.0,72.1,10.0,31.0,32.3,3,1.1,1.9,15.0,18.0,13.0,3.0,26.0,Matches,Southampton
2464,Jack Stephens,eng ENG,DF,27-099,16.2,622.0,773.0,80.5,12998.0,4509.0,183.0,216.0,84.7,340.0,387.0,87.9,92.0,152.0,60.5,0,0.4,-0.4,6.0,44.0,9.0,0.0,39.0,Matches,Southampton
2465,Moussa Djenepo,ml MLI,MF,22-325,15.6,274.0,379.0,72.3,4250.0,1183.0,151.0,183.0,82.5,101.0,129.0,78.3,16.0,31.0,51.6,0,0.5,-0.5,6.0,17.0,12.0,1.0,23.0,Matches,Southampton
2466,Ibrahima Diallo,fr FRA,MF,22-059,13.8,410.0,485.0,84.5,7321.0,1649.0,176.0,199.0,88.4,191.0,209.0,91.4,36.0,67.0,53.7,0,0.2,-0.2,5.0,28.0,4.0,1.0,24.0,Matches,Southampton
2467,Fraser Forster,eng ENG,GK,33-050,11.0,111.0,218.0,50.9,3671.0,2518.0,24.0,24.0,100.0,40.0,43.0,93.0,46.0,149.0,30.9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Southampton
2468,Nathan Tella,eng ENG,"FW,MF",21-305,7.2,76.0,107.0,71.0,1135.0,216.0,44.0,54.0,81.5,23.0,30.0,76.7,5.0,10.0,50.0,1,0.2,-0.2,1.0,4.0,3.0,2.0,3.0,Matches,Southampton
2469,Mohammed Salisu,gh GHA,DF,22-019,7.1,174.0,222.0,78.4,3024.0,1209.0,72.0,83.0,86.7,84.0,104.0,80.8,14.0,24.0,58.3,0,0.0,0.0,1.0,12.0,0.0,0.0,14.0,Matches,Southampton
2470,Takumi Minamino,jp JPN,"MF,FW",26-110,5.4,119.0,169.0,70.4,1782.0,380.0,65.0,83.0,78.3,40.0,55.0,72.7,8.0,19.0,42.1,0,0.2,-0.2,2.0,8.0,1.0,0.0,11.0,Matches,Southampton
2471,Shane Long,ie IRL,"FW,MF",34-104,3.3,38.0,59.0,64.4,494.0,168.0,27.0,34.0,79.4,8.0,16.0,50.0,2.0,2.0,100.0,0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Matches,Southampton
2472,Dan Nlundulu,eng ENG,FW,22-090,2.4,22.0,33.0,66.7,398.0,55.0,10.0,16.0,62.5,11.0,12.0,91.7,1.0,1.0,100.0,0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,Matches,Southampton
2473,Yan Valery,fr FRA,"DF,MF",22-073,2.1,53.0,64.0,82.8,883.0,269.0,25.0,27.0,92.6,26.0,28.0,92.9,2.0,6.0,33.3,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,Matches,Southampton
2474,William Smallbone,ie IRL,MF,21-074,1.9,64.0,78.0,82.1,1113.0,243.0,28.0,31.0,90.3,31.0,34.0,91.2,4.0,11.0,36.4,0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,Matches,Southampton
2475,Jake Vokins,eng ENG,DF,21-050,1.7,20.0,22.0,90.9,371.0,115.0,7.0,7.0,100.0,13.0,13.0,100.0,0.0,1.0,0.0,0,0.2,-0.2,2.0,0.0,2.0,1.0,3.0,Matches,Southampton
2476,Caleb Watts,au AUS,"MF,FW",19-110,1.4,8.0,13.0,61.5,161.0,41.0,4.0,7.0,57.1,3.0,5.0,60.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,Southampton
2477,Kayne Ramsey,eng ENG,DF,20-208,1.0,18.0,26.0,69.2,286.0,101.0,6.0,7.0,85.7,8.0,10.0,80.0,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
2478,Kgagelo Chauke,eng ENG,MF,18-118,0.9,,,,,,,,,,,,,,,0,,,,,,,,Matches,Southampton
2479,Michael Obafemi,ie IRL,FW,20-304,0.2,3.0,3.0,100.0,22.0,12.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
2480,Allan Tchaptchet,fr FRA,DF,19-136,0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
2481,Alexandre Jankewitz,ch SUI,MF,19-132,0.1,2.0,3.0,66.7,31.0,25.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,Southampton
2482,Ryan Finnigan,eng ENG,MF,17-225,0.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Southampton
2483,Francesco Vicari,it ITA,DF,24,35.2,1101.0,1264.0,87.1,25812.0,8422.0,242.0,267.0,90.6,592.0,626.0,94.6,262.0,356.0,73.6,0,0.2,-0.2,3.0,59.0,1.0,0.0,56.0,Matches,SPAL
2484,Andrea Petagna,it ITA,FW,24,34.7,644.0,876.0,73.5,11751.0,1965.0,313.0,379.0,82.6,221.0,303.0,72.9,95.0,144.0,66.0,1,3.4,-2.4,36.0,37.0,27.0,3.0,65.0,Matches,SPAL
2485,Simone Missiroli,it ITA,MF,33,33.1,1240.0,1462.0,84.8,21735.0,6204.0,563.0,620.0,90.8,541.0,618.0,87.5,119.0,180.0,66.1,0,0.9,-0.9,16.0,129.0,15.0,1.0,127.0,Matches,SPAL
2486,Etrit Berisha,al ALB,GK,30,29.0,623.0,884.0,70.5,20111.0,13780.0,125.0,125.0,100.0,218.0,224.0,97.3,278.0,532.0,52.3,0,0.1,-0.1,1.0,6.0,0.0,0.0,0.0,Matches,SPAL
2487,Thiago Cionek,pl POL,DF,33,26.1,1029.0,1360.0,75.7,18355.0,7979.0,452.0,494.0,91.5,458.0,570.0,80.4,101.0,228.0,44.3,1,1.0,0.0,14.0,67.0,18.0,9.0,91.0,Matches,SPAL
2488,Espeto,br BRA,"DF,MF",22,24.4,680.0,870.0,78.2,10971.0,3508.0,379.0,418.0,90.7,223.0,296.0,75.3,61.0,107.0,57.0,2,1.3,0.7,24.0,36.0,24.0,8.0,55.0,Matches,SPAL
2489,Arkadiusz Reca,pl POL,DF,24,22.2,714.0,971.0,73.5,12176.0,5292.0,360.0,411.0,87.6,282.0,369.0,76.4,62.0,139.0,44.6,3,1.7,0.3,24.0,50.0,15.0,10.0,72.0,Matches,SPAL
2490,Alessandro Murgia,it ITA,MF,22,21.7,708.0,849.0,83.4,11962.0,3485.0,349.0,379.0,92.1,277.0,323.0,85.8,66.0,119.0,55.5,1,2.1,-1.1,32.0,52.0,8.0,3.0,47.0,Matches,SPAL
2491,Nenad Tomović,rs SRB,DF,31,21.2,788.0,933.0,84.5,14529.0,5899.0,332.0,358.0,92.7,364.0,407.0,89.4,83.0,145.0,57.2,1,0.3,0.7,9.0,51.0,8.0,2.0,44.0,Matches,SPAL
2492,Mattia Valoti,it ITA,"MF,FW",25,18.1,460.0,580.0,79.3,7730.0,1967.0,246.0,283.0,86.9,142.0,179.0,79.3,55.0,83.0,66.3,1,1.0,0.0,21.0,46.0,9.0,3.0,58.0,Matches,SPAL
2493,Igor,br BRA,DF,21,17.1,560.0,667.0,84.0,11259.0,3911.0,182.0,199.0,91.5,302.0,330.0,91.5,73.0,121.0,60.3,1,0.9,0.1,7.0,46.0,4.0,0.0,43.0,Matches,SPAL
2494,Jasmin Kurtić,si SVN,MF,30,17.0,513.0,679.0,75.6,9452.0,2617.0,245.0,276.0,88.8,180.0,239.0,75.3,75.0,130.0,57.7,0,2.0,-2.0,24.0,50.0,26.0,13.0,65.0,Matches,SPAL
2495,Mirko Valdifiori,it ITA,MF,33,15.6,741.0,901.0,82.2,15349.0,5177.0,266.0,285.0,93.3,319.0,367.0,86.9,144.0,226.0,63.7,3,1.9,1.1,35.0,83.0,16.0,4.0,89.0,Matches,SPAL
2496,Bryan Dabo,bf BFA,MF,27,13.4,500.0,578.0,86.5,8396.0,1886.0,241.0,258.0,93.4,205.0,235.0,87.2,42.0,65.0,64.6,4,0.8,3.2,12.0,52.0,5.0,0.0,45.0,Matches,SPAL
2497,Kevin Bonifazi,it ITA,DF,23,13.2,575.0,671.0,85.7,11478.0,3769.0,214.0,235.0,91.1,276.0,295.0,93.6,83.0,135.0,61.5,0,0.0,0.0,0.0,24.0,0.0,0.0,25.0,Matches,SPAL
2498,Federico Di Francesco,it ITA,FW,25,12.9,264.0,346.0,76.3,4256.0,1065.0,142.0,168.0,84.5,87.0,109.0,79.8,25.0,52.0,48.1,0,1.0,-1.0,17.0,9.0,13.0,2.0,27.0,Matches,SPAL
2499,Sergio Floccari,it ITA,FW,37,12.4,206.0,261.0,78.9,3155.0,383.0,125.0,142.0,88.0,56.0,72.0,77.8,17.0,26.0,65.4,0,0.9,-0.9,10.0,14.0,8.0,2.0,13.0,Matches,SPAL
2500,Felipe dal Belo,br BRA,DF,35,12.1,389.0,467.0,83.3,8320.0,3278.0,125.0,137.0,91.2,188.0,202.0,93.1,74.0,111.0,66.7,0,0.0,0.0,1.0,20.0,3.0,1.0,23.0,Matches,SPAL
2501,Karlo Letica,hr CRO,GK,22,10.0,202.0,319.0,63.3,6415.0,4473.0,43.0,43.0,100.0,73.0,73.0,100.0,83.0,199.0,41.7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,SPAL
2502,Marco D'Alessandro,it ITA,"MF,DF",28,9.7,191.0,259.0,73.7,2862.0,827.0,112.0,131.0,85.5,63.0,81.0,77.8,10.0,23.0,43.5,0,1.0,-1.0,14.0,8.0,10.0,3.0,20.0,Matches,SPAL
2503,Jacopo Sala,it ITA,DF,27,9.5,373.0,471.0,79.2,6291.0,2082.0,186.0,209.0,89.0,148.0,175.0,84.6,32.0,64.0,50.0,0,0.3,-0.3,7.0,21.0,8.0,3.0,24.0,Matches,SPAL
2504,Alberto Paloschi,it ITA,FW,29,6.9,50.0,67.0,74.6,678.0,79.0,31.0,36.0,86.1,14.0,20.0,70.0,2.0,4.0,50.0,3,0.2,-0.2,4.0,2.0,0.0,0.0,2.0,Matches,SPAL
2505,Lucas Castro,ar ARG,MF,30,4.7,166.0,213.0,77.9,2727.0,771.0,93.0,109.0,85.3,53.0,68.0,77.9,16.0,27.0,59.3,0,0.3,-0.3,6.0,22.0,4.0,0.0,27.0,Matches,SPAL
2506,Mohamed Fares,dz ALG,"DF,MF",23,4.7,138.0,201.0,68.7,2449.0,880.0,60.0,81.0,74.1,61.0,75.0,81.3,16.0,37.0,43.2,0,0.7,-0.7,2.0,8.0,4.0,2.0,14.0,Matches,SPAL
2507,Alberto Cerri,it ITA,FW,23,4.7,94.0,144.0,65.3,1456.0,243.0,57.0,78.0,73.1,26.0,42.0,61.9,9.0,16.0,56.3,0,0.7,-0.7,8.0,8.0,5.0,0.0,12.0,Matches,SPAL
2508,Georgi Tunjov,ee EST,MF,18,4.2,77.0,107.0,72.0,1253.0,454.0,41.0,50.0,82.0,23.0,30.0,76.7,9.0,19.0,47.4,0,0.1,-0.1,3.0,8.0,0.0,0.0,9.0,Matches,SPAL
