,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
115,Markel Susaeta,es ESP,"FW,MF",29.0,44,32,2897.0,32.2,3.0,4.0,3.0,0.0,0.0,4.0,0.0,0.09,0.12,0.22,0.09,0.22,2.1,2.1,4.3,6.3,0.08,0.17,0.25,0.08,0.25,Matches,athletic club
116,Kepa Arrizabalaga,es ESP,GK,22.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,athletic club
117,Mikel San José,es ESP,MF,28.0,35,31,2767.0,30.7,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.03,0.03,0.07,0.03,0.07,1.3,1.3,1.2,2.5,0.05,0.05,0.11,0.05,0.11,Matches,athletic club
118,Ander Iturraspe,es ESP,MF,28.0,38,25,2449.0,27.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,2.3,0.01,0.1,0.11,0.01,0.11,Matches,athletic club
119,Aymeric Laporte,fr FRA,DF,23.0,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.2,0.03,0.03,0.06,0.03,0.06,Matches,athletic club
120,Mikel Balenziaga,es ESP,DF,29.0,24,24,2022.0,22.5,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07,Matches,athletic club
121,Óscar de Marcos,es ESP,"DF,MF",28.0,25,24,2014.0,22.4,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.13,0.18,0.04,0.18,1.6,1.6,1.8,3.4,0.08,0.1,0.18,0.08,0.18,Matches,athletic club
122,Iñigo Córdoba,es ESP,"FW,MF",20.0,40,24,2005.0,22.3,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.09,0.13,0.04,0.13,1.1,1.1,1.7,2.8,0.07,0.1,0.17,0.07,0.17,Matches,athletic club
123,Enric Saborit,es ESP,DF,25.0,23,20,1768.0,19.6,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,0.6,0.9,0.02,0.04,0.06,0.02,0.06,Matches,athletic club
124,Iago Herrerín,es ESP,GK,29.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,athletic club
125,Mikel Rico,es ESP,MF,32.0,23,18,1537.0,17.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.6,0.06,0.06,0.12,0.06,0.12,Matches,athletic club
126,Beñat Etxebarria,es ESP,MF,30.0,29,16,1475.0,16.4,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,0.4,0.4,2.1,2.6,0.03,0.17,0.21,0.03,0.21,Matches,athletic club
127,Iñigo Martínez,es ESP,DF,26.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.02,0.02,0.05,0.02,0.05,Matches,athletic club
128,Xabier Etxeita,es ESP,DF,29.0,15,15,1241.0,13.8,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.15,0.0,0.15,0.15,0.15,0.3,0.3,0.0,0.3,0.07,0.0,0.07,0.07,0.07,Matches,athletic club
129,Mikel Vesga,es ESP,MF,24.0,18,15,1157.0,12.9,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.08,0.08,0.16,0.08,0.16,0.8,0.8,0.3,1.1,0.09,0.04,0.13,0.09,0.13,Matches,athletic club
130,Yeray Álvarez,es ESP,DF,22.0,12,11,989.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,athletic club
131,Iker Muniain,es ESP,"MF,FW",24.0,16,9,964.0,10.7,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.37,0.19,0.56,0.37,0.56,2.0,2.0,1.2,3.1,0.23,0.13,0.36,0.23,0.36,Matches,athletic club
132,Eneko Bóveda,es ESP,DF,28.0,8,7,655.0,7.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.05,0.05,0.0,0.05,Matches,athletic club
133,Sabin Merino,es ESP,"FW,MF",25.0,17,6,538.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.38,0.04,0.42,0.38,0.42,Matches,athletic club
134,Ager Aketxe,es ESP,MF,23.0,10,3,254.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.23,0.0,0.23,0.23,0.23,Matches,athletic club
135,Óscar Gil,es ESP,DF,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,athletic club
136,Andoni López,es ESP,DF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,athletic club
137,Asier Villalibre,es ESP,FW,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,athletic club
138,Enrique Sola,es ESP,FW,31.0,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,athletic club
139,Iñigo Muñoz,es ESP,MF,20.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,athletic club
140,Víctor San Bartolomé,es ESP,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
141,Peru Nolaskoain,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
142,Daniel Vivian,es ESP,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
143,Unai Simón,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
144,Philipp Max,de GER,DF,23.0,34,34,3049.0,33.9,2.0,12.0,2.0,0.0,0.0,5.0,0.0,0.06,0.35,0.41,0.06,0.41,1.1,1.1,8.7,9.8,0.03,0.27,0.3,0.03,0.3,Matches,Augsburg
145,Marwin Hitz,ch SUI,GK,29.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
146,Caiuby,br BRA,"FW,MF",29.0,33,32,2855.0,31.7,5.0,7.0,5.0,0.0,0.0,8.0,0.0,0.16,0.22,0.38,0.16,0.38,5.0,5.0,3.7,8.7,0.16,0.12,0.27,0.16,0.27,Matches,Augsburg
147,Martin Hinteregger,at AUT,DF,24.0,31,30,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.3,2.8,0.08,0.01,0.09,0.08,0.09,Matches,Augsburg
148,Daniel Baier,de GER,MF,33.0,30,30,2628.0,29.2,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07,0.07,0.0,0.07,0.8,0.8,2.0,2.8,0.03,0.07,0.1,0.03,0.1,Matches,Augsburg
149,Michael Gregoritsch,at AUT,"MF,FW",23.0,33,31,2599.0,28.9,13.0,3.0,12.0,1.0,1.0,3.0,0.0,0.45,0.1,0.55,0.42,0.52,10.3,9.5,2.2,11.7,0.37,0.08,0.44,0.34,0.42,Matches,Augsburg
150,Jeffrey Gouweleeuw,nl NED,DF,26.0,28,28,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.3,0.04,0.01,0.05,0.04,0.05,Matches,Augsburg
151,Rani Khedira,de GER,"MF,DF",23.0,31,28,2365.0,26.3,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.04,0.08,0.04,0.08,1.7,1.7,0.8,2.5,0.07,0.03,0.1,0.07,0.1,Matches,Augsburg
152,Koo Ja-cheol,kr KOR,"MF,FW",28.0,29,23,2064.0,22.9,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,2.9,2.9,1.1,3.9,0.13,0.05,0.17,0.13,0.17,Matches,Augsburg
153,Alfreð Finnbogason,is ISL,FW,28.0,23,23,1904.0,21.2,12.0,3.0,9.0,3.0,3.0,2.0,0.0,0.57,0.14,0.71,0.43,0.57,10.6,8.4,2.8,11.2,0.52,0.14,0.66,0.41,0.55,Matches,Augsburg
154,Jonathan Schmid,fr FRA,"DF,FW",27.0,26,16,1563.0,17.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2.0,3.4,0.09,0.12,0.21,0.09,0.21,Matches,Augsburg
155,Daniel Opare,gh GHA,"DF,MF",26.0,17,17,1417.0,15.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.01,0.04,0.04,0.01,0.04,Matches,Augsburg
156,Marcel Heller,de GER,"FW,MF",31.0,25,15,1366.0,15.2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07,0.07,0.0,0.07,2.1,2.1,1.8,3.9,0.15,0.13,0.27,0.15,0.27,Matches,Augsburg
157,Kevin Danso,at AUT,DF,18.0,16,13,1105.0,12.3,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,2.0,2.0,0.4,2.3,0.16,0.03,0.19,0.16,0.19,Matches,Augsburg
158,Raphael Framberger,de GER,DF,21.0,10,8,786.0,8.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.18,0.18,0.0,0.18,Matches,Augsburg
159,Jan Morávek,cz CZE,MF,27.0,16,7,702.0,7.8,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.02,0.05,0.03,0.05,Matches,Augsburg
160,Marco Richter,de GER,"FW,MF",19.0,12,6,644.0,7.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,1.0,1.0,1.1,2.1,0.15,0.16,0.31,0.15,0.31,Matches,Augsburg
161,Sergio Córdova,ve VEN,"FW,MF",19.0,27,3,609.0,6.8,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.3,0.15,0.44,0.3,0.44,2.0,2.0,0.9,2.9,0.31,0.14,0.45,0.31,0.45,Matches,Augsburg
162,Gojko Kačar,rs SRB,DF,30.0,6,3,228.0,2.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39,0.0,0.39,0.39,0.39,0.4,0.4,0.0,0.4,0.16,0.0,0.16,0.16,0.16,Matches,Augsburg
163,Andreas Luthe,de GER,GK,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
164,Erik Thommy,de GER,FW,22.0,6,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,0.17,0.34,0.51,0.17,0.51,Matches,Augsburg
165,Christoph Janker,de GER,"DF,MF",32.0,5,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
166,Kilian Jakob,de GER,FW,19.0,1,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.22,0.0,0.22,0.22,0.22,Matches,Augsburg
167,Shawn Parker,de GER,"DF,MF",24.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,Augsburg
168,Kostas Stafylidis,gr GRE,DF,23.0,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Augsburg
169,Ji Dong-won,kr KOR,"FW,MF",26.0,3,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
170,Simon Asta,de GER,MF,16.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
171,Maurice Malone,de GER,"FW,MF",16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
172,Jan-Ingwer Callsen-Bracker,de GER,DF,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
173,Fabian Giefer,de GER,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
174,Romario Rösch,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
175,Efkan Bekiroglu,tr TUR,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
176,Lionel Messi,ar ARG,"FW,MF",30.0,54,48,4473.0,49.7,45.0,18.0,42.0,3.0,6.0,7.0,0.0,0.91,0.38,1.3,0.85,1.26,25.3,22.3,13.6,35.9,0.76,0.41,1.17,0.67,1.08,Matches,barcelona
177,Luis Suárez,uy URU,FW,30.0,51,49,4443.0,49.4,31.0,13.0,30.0,1.0,1.0,14.0,0.0,0.63,0.27,0.93,0.61,0.91,21.7,21.0,9.7,30.7,0.67,0.3,0.98,0.65,0.95,Matches,barcelona
178,Marc-André ter Stegen,de GER,GK,25.0,48,48,4320.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona
179,Ivan Rakitić,hr CRO,MF,29.0,55,46,4259.0,47.3,4.0,3.0,4.0,0.0,0.0,6.0,0.0,0.08,0.07,0.15,0.08,0.15,1.9,1.9,4.0,5.9,0.06,0.13,0.19,0.06,0.19,Matches,barcelona
180,Sergio Busquets,es ESP,MF,29.0,50,48,4151.0,46.1,1.0,2.0,1.0,0.0,0.0,11.0,0.0,0.02,0.05,0.07,0.02,0.07,0.6,0.6,1.6,2.2,0.02,0.05,0.08,0.02,0.08,Matches,barcelona
181,Gerard Piqué,es ESP,DF,30.0,49,48,4139.0,46.0,4.0,0.0,4.0,0.0,0.0,11.0,2.0,0.09,0.0,0.09,0.09,0.09,3.0,3.0,0.9,3.8,0.1,0.03,0.13,0.1,0.13,Matches,barcelona
182,Jordi Alba,es ESP,DF,28.0,48,44,3996.0,44.4,3.0,8.0,3.0,0.0,0.0,9.0,0.0,0.07,0.19,0.26,0.07,0.26,1.9,1.9,4.1,6.0,0.06,0.13,0.2,0.06,0.2,Matches,barcelona
183,Samuel Umtiti,fr FRA,DF,23.0,40,39,3539.0,39.3,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.03,0.0,0.03,0.03,0.03,1.1,1.1,0.0,1.1,0.05,0.0,0.05,0.05,0.05,Matches,barcelona
184,Sergi Roberto,es ESP,DF,25.0,48,37,3437.0,38.2,1.0,8.0,1.0,0.0,0.0,6.0,2.0,0.03,0.22,0.24,0.03,0.24,0.9,0.9,3.0,4.0,0.04,0.12,0.16,0.04,0.16,Matches,barcelona
185,Andrés Iniesta,es ESP,"MF,FW",33.0,44,39,2905.0,32.3,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.06,0.16,0.22,0.06,0.22,0.9,0.9,1.6,2.5,0.04,0.08,0.12,0.04,0.12,Matches,barcelona
186,Paulinho,br BRA,MF,29.0,49,27,2564.0,28.5,9.0,2.0,9.0,0.0,0.0,4.0,0.0,0.32,0.07,0.39,0.32,0.39,8.9,8.9,2.0,11.0,0.42,0.09,0.51,0.42,0.51,Matches,barcelona
187,Nélson Semedo,pt POR,DF,23.0,36,28,2498.0,27.8,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04,0.2,0.2,1.2,1.4,0.01,0.07,0.09,0.01,0.09,Matches,barcelona
188,Thomas Vermaelen,be BEL,DF,31.0,20,17,1513.0,16.8,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,0.4,0.7,0.03,0.03,0.06,0.03,0.06,Matches,barcelona
189,Philippe Coutinho,br BRA,"FW,MF",25.0,22,17,1475.0,16.4,10.0,6.0,9.0,1.0,1.0,1.0,0.0,0.61,0.37,0.98,0.55,0.92,3.2,3.2,3.7,6.9,0.22,0.26,0.48,0.22,0.48,Matches,barcelona
190,Lucas Digne,fr FRA,DF,24.0,20,15,1344.0,14.9,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,1.7,2.0,0.04,0.22,0.26,0.04,0.26,Matches,barcelona
191,André Gomes,pt POR,"MF,FW",24.0,31,12,1197.0,13.3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,0.6,0.6,0.2,0.8,0.09,0.02,0.12,0.09,0.12,Matches,barcelona
192,Denis Suárez,es ESP,"MF,FW",23.0,27,10,1154.0,12.8,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.23,0.4,0.64,0.23,0.64,1.8,1.8,2.2,4.0,0.27,0.34,0.61,0.27,0.61,Matches,barcelona
193,Ousmane Dembélé,fr FRA,"FW,MF",20.0,23,14,1121.0,12.5,4.0,7.0,4.0,0.0,0.0,2.0,0.0,0.32,0.56,0.88,0.32,0.88,2.4,2.4,3.8,6.2,0.23,0.37,0.6,0.23,0.6,Matches,barcelona
194,Aleix Vidal,es ESP,"MF,FW",27.0,25,11,1044.0,11.6,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.17,0.28,0.47,0.17,0.47,1.2,1.2,1.0,2.2,0.24,0.2,0.45,0.24,0.45,Matches,barcelona
195,Paco Alcácer,es ESP,"FW,MF",23.0,23,11,999.0,11.1,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.63,0.18,0.82,0.63,0.82,3.0,3.0,2.3,5.3,0.39,0.3,0.69,0.39,0.69,Matches,barcelona
196,Jasper Cillessen,nl NED,GK,28.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona
197,Javier Mascherano,ar ARG,DF,33.0,12,10,946.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.1,0.1,0.0,0.1,Matches,barcelona
198,Gerard Deulofeu,es ESP,"MF,FW",23.0,17,10,891.0,9.9,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2,0.22,0.44,0.2,0.44,1.3,1.3,1.1,2.4,0.23,0.19,0.43,0.23,0.43,Matches,barcelona
199,Yerry Mina,co COL,DF,22.0,6,4,380.0,4.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.06,0.02,0.08,0.06,0.08,Matches,barcelona
200,Carles Aleñá,es ESP,MF,19.0,3,3,223.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,barcelona
201,José Arnaiz,es ESP,MF,22.0,5,2,223.0,2.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,1.21,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona
202,Oriol Busquets,es ESP,MF,18.0,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,barcelona
203,David Costas,es ESP,DF,22.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,barcelona
204,Rafinha,br BRA,MF,24.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,barcelona
205,Marc Cucurella,es ESP,"DF,MF",19.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,barcelona
206,Arda Turan,tr TUR,"FW,MF",30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona
207,Adrián Ortolá,es ESP,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona
208,Sven Ulreich,de GER,GK,28.0,47,47,4290.0,47.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
209,Joshua Kimmich,de GER,DF,22.0,47,43,3916.0,43.5,6.0,15.0,6.0,0.0,0.0,4.0,0.0,0.14,0.34,0.48,0.14,0.48,0.6,0.6,5.8,6.4,0.02,0.22,0.25,0.02,0.25,Matches,Bayern Munich
210,Robert Lewandowski,pl POL,FW,28.0,48,42,3790.0,42.1,41.0,4.0,34.0,7.0,8.0,6.0,0.0,0.97,0.09,1.07,0.81,0.9,29.7,24.3,2.9,27.2,1.23,0.12,1.35,1.01,1.13,Matches,Bayern Munich
211,Mats Hummels,de GER,DF,28.0,41,39,3492.0,38.8,3.0,2.0,3.0,0.0,0.0,5.0,0.0,0.08,0.05,0.13,0.08,0.13,2.3,2.3,0.6,2.9,0.1,0.02,0.12,0.1,0.12,Matches,Bayern Munich
212,Thomas Müller,de GER,"FW,MF",27.0,45,36,3164.0,35.2,15.0,16.0,15.0,0.0,0.0,5.0,0.0,0.43,0.46,0.88,0.43,0.88,6.7,6.7,8.9,15.5,0.31,0.41,0.71,0.31,0.71,Matches,Bayern Munich
213,Niklas Süle,de GER,DF,21.0,42,30,2996.0,33.3,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.06,0.03,0.09,0.06,0.09,1.5,1.5,0.6,2.2,0.07,0.03,0.1,0.07,0.1,Matches,Bayern Munich
214,Javi Martínez,es ESP,"MF,DF",28.0,37,30,2735.0,30.4,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.07,0.1,0.16,0.07,0.16,1.8,1.8,1.8,3.6,0.1,0.1,0.2,0.1,0.2,Matches,Bayern Munich
215,James Rodríguez,co COL,MF,26.0,39,30,2641.0,29.3,8.0,14.0,8.0,0.0,0.0,3.0,0.0,0.27,0.48,0.75,0.27,0.75,4.2,4.2,7.5,11.6,0.23,0.41,0.65,0.23,0.65,Matches,Bayern Munich
216,David Alaba,at AUT,DF,25.0,36,29,2639.0,29.3,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.07,0.14,0.2,0.07,0.2,1.0,1.0,2.2,3.2,0.06,0.13,0.18,0.06,0.18,Matches,Bayern Munich
217,Rafinha,br BRA,DF,31.0,39,26,2617.0,29.1,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.03,0.07,0.1,0.03,0.1,0.5,0.5,2.1,2.6,0.03,0.1,0.13,0.03,0.13,Matches,Bayern Munich
218,Jérôme Boateng,de GER,DF,28.0,31,30,2617.0,29.1,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.07,0.14,0.21,0.07,0.21,0.9,0.9,1.2,2.2,0.05,0.07,0.12,0.05,0.12,Matches,Bayern Munich
219,Corentin Tolisso,fr FRA,MF,22.0,40,26,2432.0,27.0,10.0,7.0,10.0,0.0,0.0,5.0,0.0,0.37,0.26,0.63,0.37,0.63,4.4,4.4,2.3,6.6,0.26,0.13,0.39,0.26,0.39,Matches,Bayern Munich
220,Arjen Robben,nl NED,"FW,MF",33.0,34,28,2328.0,25.9,7.0,10.0,7.0,0.0,1.0,0.0,0.0,0.27,0.39,0.66,0.27,0.66,5.1,4.3,4.8,9.2,0.3,0.29,0.59,0.26,0.54,Matches,Bayern Munich
221,Arturo Vidal,cl CHI,MF,30.0,35,27,2309.0,25.7,6.0,2.0,6.0,0.0,0.0,11.0,0.0,0.23,0.08,0.31,0.23,0.31,4.6,4.6,2.3,6.9,0.29,0.14,0.43,0.29,0.43,Matches,Bayern Munich
222,Franck Ribéry,fr FRA,"FW,MF",34.0,34,27,2233.0,24.8,6.0,5.0,6.0,0.0,0.0,7.0,0.0,0.24,0.2,0.44,0.24,0.44,3.3,3.3,4.6,8.0,0.25,0.34,0.59,0.25,0.59,Matches,Bayern Munich
223,Sebastian Rudy,de GER,MF,27.0,35,21,2140.0,23.8,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.04,0.21,0.25,0.04,0.25,0.8,0.8,1.0,1.8,0.05,0.06,0.11,0.05,0.11,Matches,Bayern Munich
224,Thiago Alcántara,es ESP,"MF,FW",26.0,32,22,2101.0,23.3,7.0,4.0,7.0,0.0,0.0,6.0,0.0,0.3,0.17,0.47,0.3,0.47,2.3,2.3,2.4,4.7,0.17,0.17,0.34,0.17,0.34,Matches,Bayern Munich
225,Kingsley Coman,fr FRA,"FW,MF",21.0,33,17,1875.0,20.8,7.0,6.0,7.0,0.0,0.0,1.0,0.0,0.34,0.29,0.62,0.34,0.62,2.6,2.6,2.9,5.6,0.21,0.23,0.44,0.21,0.44,Matches,Bayern Munich
226,Juan Bernat,es ESP,"DF,FW",24.0,12,12,934.0,10.4,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19,0.19,0.0,0.19,0.7,0.7,1.3,2.1,0.07,0.13,0.21,0.07,0.21,Matches,Bayern Munich
227,Sandro Wagner,de GER,FW,29.0,18,8,781.0,8.7,9.0,2.0,9.0,0.0,0.0,2.0,0.0,1.04,0.23,1.27,1.04,1.27,5.4,5.4,1.2,6.6,0.68,0.15,0.83,0.68,0.83,Matches,Bayern Munich
