,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
113,Andrea Masiello,it ITA,DF,32.0,27,24,2018.0,22.4,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.09,0.09,0.0,0.09,0.9,0.9,0.8,1.7,0.04,0.04,0.09,0.04,0.09,Matches,Atalanta
114,Rafael Tolói,it ITA,DF,27.0,24,23,2016.0,22.4,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.04,0.13,0.18,0.04,0.18,1.7,1.7,2.0,3.7,0.09,0.1,0.19,0.09,0.19,Matches,Atalanta
115,Mario Pašalić,hr CRO,"MF,FW",23.0,38,18,1812.0,20.1,7.0,4.0,7.0,0.0,0.0,1.0,0.0,0.35,0.2,0.55,0.35,0.55,3.8,3.8,1.7,5.4,0.21,0.09,0.3,0.21,0.3,Matches,Atalanta
116,Etrit Berisha,al ALB,GK,29.0,20,20,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
117,Musa Barrow,gm GAM,"FW,MF",19.0,24,6,612.0,6.8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.15,0.29,0.44,0.15,0.44,3.1,3.1,0.8,3.9,0.47,0.12,0.59,0.47,0.59,Matches,Atalanta
118,Emiliano Rigoni,ar ARG,"FW,MF",25.0,12,6,522.0,5.8,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.52,0.0,0.52,0.52,0.52,1.8,1.8,0.4,2.2,0.3,0.07,0.37,0.3,0.37,Matches,Atalanta
119,Matteo Pessina,it ITA,MF,21.0,14,2,326.0,3.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,0.1,0.1,0.2,0.2,0.02,0.06,0.09,0.02,0.09,Matches,Atalanta
120,Ali Adnan Kadhim,iq IRQ,"MF,DF",24.0,3,2,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.08,0.08,0.16,0.08,0.16,Matches,Atalanta
121,Dejan Kulusevski,se SWE,"DF,MF",18.0,3,0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.14,0.0,0.14,0.14,0.14,Matches,Atalanta
122,Luca Valzania,it ITA,"MF,FW",22.0,2,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Atalanta
123,Arkadiusz Reca,pl POL,"DF,FW",23.0,4,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.47,0.47,0.0,0.47,Matches,Atalanta
124,Roberto Piccoli,it ITA,FW,17.0,2,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.44,0.0,0.44,0.44,0.44,Matches,Atalanta
125,Marco Tumminello,it ITA,"FW,DF",19.0,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.26,0.82,1.08,0.26,1.08,Matches,Atalanta
126,Roger Ibanez,br BRA,FW,19.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
127,Francesco Rossi,it ITA,GK,27.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
128,Caleb Okoli,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
129,Marco Carnesecchi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
130,Enrico Del Prato,it ITA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
131,Andreas Cornelius,dk DEN,FW,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
132,Lorenzo Peli,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
133,Nicolò Cambiaghi,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
134,Davide Bettella,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
135,Andrea Colpani,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
136,Jan Oblak,si SVN,GK,25.0,46,46,4170.0,46.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
137,Antoine Griezmann,fr FRA,FW,27.0,48,47,4062.0,45.1,21.0,11.0,18.0,3.0,3.0,8.0,0.0,0.47,0.24,0.71,0.4,0.64,15.9,13.7,8.4,22.0,0.37,0.19,0.56,0.31,0.51,Matches,atletico madrid
138,Saúl Ñíguez,es ESP,"MF,DF",23.0,45,43,3911.0,43.5,6.0,3.0,6.0,0.0,1.0,11.0,0.0,0.14,0.07,0.21,0.14,0.21,6.0,5.0,1.8,6.8,0.15,0.05,0.2,0.13,0.17,Matches,atletico madrid
139,Rodri,es ESP,MF,22.0,47,41,3672.0,40.8,3.0,1.0,3.0,0.0,0.0,5.0,0.0,0.07,0.02,0.1,0.07,0.1,2.7,2.7,1.0,3.7,0.07,0.03,0.1,0.07,0.1,Matches,atletico madrid
140,Koke,es ESP,MF,26.0,41,40,3507.0,39.0,6.0,6.0,6.0,0.0,0.0,11.0,1.0,0.15,0.15,0.31,0.15,0.31,1.6,1.6,4.2,5.7,0.04,0.12,0.16,0.04,0.16,Matches,atletico madrid
141,Diego Godín,uy URU,DF,32.0,39,37,3349.0,37.2,4.0,3.0,4.0,0.0,0.0,8.0,0.0,0.11,0.08,0.19,0.11,0.19,3.2,3.2,0.5,3.7,0.1,0.01,0.11,0.1,0.11,Matches,atletico madrid
142,Thomas Partey,gh GHA,MF,25.0,42,30,2728.0,30.3,3.0,6.0,3.0,0.0,0.0,12.0,1.0,0.1,0.2,0.3,0.1,0.3,1.8,1.8,1.6,3.4,0.07,0.06,0.12,0.07,0.12,Matches,atletico madrid
143,Thomas Lemar,fr FRA,"MF,FW",22.0,43,31,2599.0,28.9,3.0,6.0,3.0,0.0,0.0,5.0,0.0,0.1,0.21,0.31,0.1,0.31,3.1,3.1,3.1,6.2,0.13,0.13,0.25,0.13,0.25,Matches,atletico madrid
144,Ángel Correa,ar ARG,"MF,FW",23.0,49,25,2594.0,28.8,5.0,3.0,5.0,0.0,0.0,10.0,1.0,0.17,0.1,0.28,0.17,0.28,3.4,3.4,4.7,8.1,0.13,0.19,0.32,0.13,0.32,Matches,atletico madrid
145,Santiago Arias,co COL,DF,26.0,33,28,2478.0,27.5,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.07,0.11,0.04,0.11,0.4,0.4,1.1,1.5,0.02,0.05,0.07,0.02,0.07,Matches,atletico madrid
146,Filipe Luís,br BRA,DF,32.0,32,28,2435.0,27.1,2.0,3.0,2.0,0.0,0.0,6.0,0.0,0.07,0.11,0.18,0.07,0.18,1.0,1.0,1.6,2.6,0.04,0.06,0.1,0.04,0.1,Matches,atletico madrid
147,Juanfran,es ESP,DF,33.0,30,26,2335.0,25.9,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,2.8,2.8,0.0,0.12,0.12,0.0,0.12,Matches,atletico madrid
148,José María Giménez,uy URU,DF,23.0,29,26,2324.0,25.8,2.0,0.0,2.0,0.0,0.0,8.0,0.0,0.08,0.0,0.08,0.08,0.08,1.1,1.1,0.4,1.5,0.05,0.02,0.06,0.05,0.06,Matches,atletico madrid
149,Stefan Savić,me MNE,DF,27.0,22,21,1779.0,19.8,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.1,0.1,0.0,0.1,0.8,0.8,0.1,0.9,0.05,0.01,0.06,0.05,0.06,Matches,atletico madrid
150,Lucas Hernández,fr FRA,DF,22.0,22,20,1769.0,19.7,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.7,1.2,0.03,0.04,0.07,0.03,0.07,Matches,atletico madrid
151,Diego Costa,es ESP,FW,29.0,21,19,1525.0,16.9,5.0,3.0,5.0,0.0,0.0,8.0,1.0,0.3,0.18,0.47,0.3,0.47,2.7,2.7,2.0,4.7,0.17,0.13,0.3,0.17,0.3,Matches,atletico madrid
152,Álvaro Morata,es ESP,FW,25.0,17,14,1206.0,13.4,6.0,1.0,6.0,0.0,0.0,5.0,0.0,0.45,0.07,0.52,0.45,0.52,6.9,6.9,1.3,8.2,0.51,0.1,0.61,0.51,0.61,Matches,atletico madrid
153,Vitolo,es ESP,"MF,FW",28.0,28,7,1101.0,12.2,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.08,0.25,0.33,0.08,0.33,0.6,0.6,1.1,1.7,0.07,0.11,0.18,0.07,0.18,Matches,atletico madrid
154,Nikola Kalinić,hr CRO,FW,30.0,24,12,1094.0,12.2,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.33,0.08,0.41,0.33,0.41,1.5,1.5,0.4,1.8,0.17,0.05,0.22,0.17,0.22,Matches,atletico madrid
155,Francisco Montero,es ESP,DF,19.0,14,7,706.0,7.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
156,Gelson Martins,pt POR,FW,23.0,12,4,452.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,0.7,0.7,0.2,0.9,0.19,0.06,0.25,0.19,0.25,Matches,atletico madrid
157,Antonio Adán,es ESP,GK,31.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
158,Toni Moya,es ESP,DF,20.0,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
159,Carlos Isaac,es ESP,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.13,0.04,0.17,0.13,0.17,Matches,atletico madrid
160,Victor Mollejo,es ESP,"FW,MF",17.0,4,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.05,0.14,0.09,0.14,Matches,atletico madrid
161,Sergio Camello,es ESP,FW,17.0,1,0,45.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.6,0.6,0.1,0.7,1.15,0.17,1.32,1.15,1.32,Matches,atletico madrid
162,Andrés Solano,co COL,DF,20.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
163,Borja Garcés,es ESP,"FW,MF",18.0,1,0,20.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,4.5,4.5,0.2,0.2,0.0,0.2,1.09,0.0,1.09,1.09,1.09,Matches,atletico madrid
164,Joaquín Muñoz,es ESP,MF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
165,Alex,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
166,Cristian Rodríguez,es ESP,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
167,Mikel Carro,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
168,Gustavo Assuncao,pt POR,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
169,Nehuén Pérez,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
170,Manuel Sánchez,es ESP,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
171,Tachi,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
172,Roberto Olabe del Arco,es ESP,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
173,Daniel Baier,de GER,MF,34.0,36,36,3081.0,34.2,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,0.8,0.8,1.5,2.3,0.03,0.05,0.07,0.03,0.07,Matches,Augsburg
174,Rani Khedira,de GER,"DF,MF",24.0,34,34,3018.0,33.5,4.0,1.0,4.0,0.0,0.0,7.0,0.0,0.12,0.03,0.15,0.12,0.15,2.0,2.0,0.7,2.7,0.07,0.02,0.09,0.07,0.09,Matches,Augsburg
175,Philipp Max,de GER,"DF,MF",24.0,34,34,2989.0,33.2,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,2.4,2.4,4.9,7.3,0.08,0.17,0.26,0.08,0.26,Matches,Augsburg
176,Michael Gregoritsch,at AUT,"MF,FW",24.0,36,32,2907.0,32.3,8.0,2.0,7.0,1.0,1.0,5.0,0.0,0.25,0.06,0.31,0.22,0.28,8.7,7.9,2.3,10.2,0.31,0.08,0.4,0.29,0.37,Matches,Augsburg
177,Jonathan Schmid,fr FRA,DF,28.0,29,29,2610.0,29.0,3.0,7.0,3.0,0.0,0.0,1.0,0.0,0.1,0.24,0.34,0.1,0.34,0.6,0.6,3.2,3.8,0.02,0.11,0.13,0.02,0.13,Matches,Augsburg
178,Jeffrey Gouweleeuw,nl NED,DF,27.0,28,27,2422.0,26.9,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,1.5,1.9,0.02,0.06,0.08,0.02,0.08,Matches,Augsburg
179,André Hahn,de GER,"FW,MF",27.0,32,25,2383.0,26.5,5.0,4.0,5.0,0.0,0.0,8.0,0.0,0.19,0.15,0.34,0.19,0.34,2.5,2.5,3.7,6.2,0.11,0.16,0.27,0.11,0.27,Matches,Augsburg
180,Koo Ja-cheol,kr KOR,"MF,FW",29.0,28,21,1824.0,20.3,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.1,0.05,0.15,0.1,0.15,2.7,2.7,0.6,3.3,0.15,0.03,0.18,0.15,0.18,Matches,Augsburg
181,Martin Hinteregger,at AUT,DF,25.0,20,20,1785.0,19.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.2,1.2,0.4,1.6,0.07,0.02,0.09,0.07,0.09,Matches,Augsburg
182,Marco Richter,de GER,"FW,MF",20.0,29,20,1726.0,19.2,5.0,7.0,5.0,0.0,0.0,4.0,0.0,0.26,0.37,0.63,0.26,0.63,3.4,3.4,2.7,6.1,0.22,0.17,0.39,0.22,0.39,Matches,Augsburg
183,Gregor Kobel,ch SUI,GK,20.0,18,18,1599.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
184,Andreas Luthe,de GER,GK,31.0,17,16,1521.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
185,Kevin Danso,at AUT,DF,19.0,21,15,1458.0,16.2,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,0.5,0.5,0.0,0.6,0.04,0.0,0.04,0.04,0.04,Matches,Augsburg
186,Alfreð Finnbogason,is ISL,FW,29.0,20,17,1423.0,15.8,11.0,2.0,7.0,4.0,4.0,2.0,0.0,0.7,0.13,0.82,0.44,0.57,10.4,7.4,1.1,8.5,0.7,0.07,0.78,0.5,0.57,Matches,Augsburg
187,Caiuby,br BRA,"FW,MF",30.0,16,11,1155.0,12.8,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.16,0.08,0.23,0.16,0.23,2.0,2.0,1.3,3.4,0.18,0.12,0.3,0.18,0.3,Matches,Augsburg
188,Ji Dong-won,kr KOR,"FW,MF",27.0,16,11,982.0,10.9,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.37,0.09,0.46,0.37,0.46,1.3,1.3,1.2,2.5,0.14,0.12,0.25,0.14,0.25,Matches,Augsburg
189,Kostas Stafylidis,gr GRE,DF,24.0,14,11,979.0,10.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.2,0.02,0.09,0.12,0.02,0.12,Matches,Augsburg
190,Jan Morávek,cz CZE,MF,28.0,14,8,833.0,9.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,0.6,0.6,0.5,1.1,0.07,0.06,0.13,0.07,0.13,Matches,Augsburg
191,Raphael Framberger,de GER,"DF,MF",22.0,8,7,668.0,7.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17,0.17,0.0,0.17,Matches,Augsburg
192,Sergio Córdova,ve VEN,FW,20.0,22,4,636.0,7.1,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0.42,0.42,1.5,1.5,0.2,1.7,0.25,0.03,0.28,0.25,0.28,Matches,Augsburg
193,Reece Oxford,eng ENG,DF,19.0,9,7,595.0,6.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,0.15,0.0,0.15,0.5,0.5,0.0,0.5,0.08,0.0,0.08,0.08,0.08,Matches,Augsburg
194,Georg Teigl,at AUT,"MF,FW",27.0,7,3,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches,Augsburg
195,Fabian Giefer,de GER,GK,28.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches,Augsburg
196,Fredrik Jensen,fi FIN,"FW,MF",20.0,9,2,270.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.4,0.4,0.5,1.0,0.19,0.23,0.42,0.19,0.42,Matches,Augsburg
197,Julian Schieber,de GER,FW,29.0,9,3,258.0,2.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35,0.0,0.35,0.35,0.35,0.4,0.4,0.4,0.8,0.14,0.14,0.28,0.14,0.28,Matches,Augsburg
198,Felix Götze,de GER,MF,20.0,9,1,209.0,2.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.43,0.0,0.43,0.43,0.43,0.9,0.9,0.0,0.9,0.63,0.0,0.63,0.63,0.63,Matches,Augsburg
199,Simon Asta,de GER,DF,17.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Augsburg
200,Christoph Janker,de GER,"MF,FW",33.0,4,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
201,Jan-Ingwer Callsen-Bracker,de GER,DF,33.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.73,0.0,1.73,1.73,1.73,Matches,Augsburg
202,Jozo Stanić,hr CRO,DF,19.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Augsburg
203,Maurice Malone,de GER,"FW,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
204,Benjamin Leneis,de GER,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
205,Stefano Russo,de GER,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
206,Cheon Seonghoon,kr KOR,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
207,Romario Rösch,de GER,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Augsburg
208,Joshua Kimmich,de GER,"DF,MF",23.0,34,34,3060.0,34.0,2.0,13.0,2.0,0.0,0.0,4.0,0.0,0.06,0.38,0.44,0.06,0.44,1.9,1.9,9.3,11.2,0.06,0.27,0.33,0.06,0.33,Matches,Bayern Munich
209,Robert Lewandowski,pl POL,FW,29.0,33,33,2957.0,32.9,22.0,7.0,19.0,3.0,4.0,2.0,0.0,0.67,0.21,0.88,0.58,0.79,28.5,25.4,8.3,33.7,0.87,0.25,1.12,0.77,1.03,Matches,Bayern Munich
210,Niklas Süle,de GER,DF,22.0,31,29,2654.0,29.5,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,0.3,1.8,0.05,0.01,0.06,0.05,0.06,Matches,Bayern Munich
211,David Alaba,at AUT,DF,26.0,31,29,2530.0,28.1,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.11,0.11,0.21,0.11,0.21,2.2,2.2,4.9,7.1,0.08,0.17,0.25,0.08,0.25,Matches,Bayern Munich
212,Thomas Müller,de GER,"MF,FW",28.0,32,28,2378.0,26.4,6.0,9.0,6.0,0.0,0.0,1.0,0.0,0.23,0.34,0.57,0.23,0.57,9.3,9.3,9.2,18.4,0.35,0.35,0.7,0.35,0.7,Matches,Bayern Munich
213,Thiago Alcántara,es ESP,MF,27.0,30,26,2408.0,26.8,2.0,6.0,2.0,0.0,0.0,5.0,0.0,0.07,0.22,0.3,0.07,0.3,2.2,2.2,2.8,5.0,0.08,0.11,0.19,0.08,0.19,Matches,Bayern Munich
214,Manuel Neuer,de GER,GK,32.0,26,26,2302.0,25.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
215,Leon Goretzka,de GER,MF,23.0,30,23,2023.0,22.5,8.0,4.0,8.0,0.0,0.0,3.0,0.0,0.36,0.18,0.53,0.36,0.53,6.1,6.1,2.3,8.4,0.27,0.1,0.37,0.27,0.37,Matches,Bayern Munich
216,Serge Gnabry,de GER,"FW,MF",23.0,30,21,1762.0,19.6,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.51,0.26,0.77,0.51,0.77,7.8,7.8,7.3,15.1,0.4,0.37,0.77,0.4,0.77,Matches,Bayern Munich
217,Mats Hummels,de GER,DF,29.0,21,20,1775.0,19.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05,0.05,0.1,0.05,0.1,2.1,2.1,1.0,3.1,0.1,0.05,0.16,0.1,0.16,Matches,Bayern Munich
218,Jérôme Boateng,de GER,DF,29.0,20,19,1693.0,18.8,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.5,0.5,0.8,1.4,0.03,0.04,0.07,0.03,0.07,Matches,Bayern Munich
219,Kingsley Coman,fr FRA,"FW,MF",22.0,21,17,1378.0,15.3,6.0,4.0,6.0,0.0,0.0,2.0,0.0,0.39,0.26,0.65,0.39,0.65,3.8,3.8,3.4,7.3,0.25,0.22,0.47,0.25,0.47,Matches,Bayern Munich
220,Javi Martínez,es ESP,MF,29.0,21,16,1309.0,14.5,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.21,0.0,0.21,0.21,0.21,1.5,1.5,0.4,1.9,0.1,0.02,0.13,0.1,0.13,Matches,Bayern Munich
221,James Rodríguez,co COL,"MF,FW",27.0,20,13,1138.0,12.6,7.0,3.0,7.0,0.0,0.0,2.0,0.0,0.55,0.24,0.79,0.55,0.79,5.1,5.1,4.7,9.8,0.4,0.37,0.78,0.4,0.78,Matches,Bayern Munich
222,Franck Ribéry,fr FRA,"FW,MF",35.0,25,10,1174.0,13.0,6.0,3.0,6.0,0.0,0.0,3.0,0.0,0.46,0.23,0.69,0.46,0.69,3.3,3.3,2.3,5.6,0.25,0.18,0.43,0.25,0.43,Matches,Bayern Munich
223,Rafinha,br BRA,DF,32.0,16,9,901.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.4,0.5,0.02,0.04,0.05,0.02,0.05,Matches,Bayern Munich
224,Sven Ulreich,de GER,GK,29.0,9,8,758.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
225,Arjen Robben,nl NED,"FW,MF",34.0,12,7,567.0,6.3,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.63,0.0,0.63,0.63,0.63,3.2,3.2,2.1,5.3,0.52,0.33,0.84,0.52,0.84,Matches,Bayern Munich
226,Renato Sanches,pt POR,MF,20.0,17,4,577.0,6.4,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.16,0.16,0.31,0.16,0.31,1.4,1.4,0.4,1.8,0.22,0.06,0.28,0.22,0.28,Matches,Bayern Munich
227,Sandro Wagner,de GER,FW,30.0,7,1,143.0,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.39,0.0,0.39,0.39,0.39,Matches,Bayern Munich
228,Corentin Tolisso,fr FRA,MF,23.0,2,1,52.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.73,0.0,1.73,1.73,1.73,0.3,0.3,0.1,0.4,0.52,0.23,0.74,0.52,0.74,Matches,Bayern Munich
