,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
2082,Sam Gallagher,eng ENG,FW,22.0,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0,1.0,0.0,Matches,Southampton
2083,Fraser Forster,eng ENG,GK,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Matches,Southampton
2084,Tyreke Johnson,eng ENG,FW,19.0,0.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Southampton
2085,Marcus Barnes,eng ENG,FW,21.0,0.2,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Southampton
2086,Andrea Petagna,it ITA,FW,23.0,34.4,17.0,10.0,4.0,8.0,5.0,5.0,14.0,35.7,9.0,318.0,69.0,21.7,15.0,151.0,152.0,28.0,13.0,0.0,15.0,5.0,22,19.0,0.0,Matches,SPAL
2087,Mohamed Fares,dz ALG,"DF,MF",22.0,33.8,66.0,41.0,39.0,20.0,7.0,24.0,62.0,38.7,38.0,511.0,127.0,24.9,238.0,216.0,57.0,86.0,5.0,0.0,81.0,28.0,94,77.0,1.0,Matches,SPAL
2088,Manuel Lazzari,it ITA,"MF,DF",24.0,32.5,35.0,21.0,18.0,13.0,4.0,18.0,48.0,37.5,30.0,294.0,86.0,29.3,118.0,116.0,60.0,46.0,4.0,0.0,42.0,15.0,50,35.0,2.0,Matches,SPAL
2089,Simone Missiroli,it ITA,MF,32.0,30.5,53.0,38.0,25.0,22.0,6.0,17.0,56.0,30.4,39.0,525.0,129.0,24.6,162.0,275.0,88.0,68.0,15.0,0.0,53.0,40.0,93,48.0,0.0,Matches,SPAL
2090,Thiago Cionek,pl POL,DF,32.0,30.2,79.0,50.0,51.0,24.0,4.0,32.0,59.0,54.2,27.0,427.0,105.0,24.6,266.0,129.0,32.0,60.0,22.0,1.0,38.0,46.0,125,127.0,1.0,Matches,SPAL
2091,Jasmin Kurtić,si SVN,MF,29.0,28.6,37.0,16.0,19.0,13.0,5.0,19.0,62.0,30.6,43.0,568.0,134.0,23.6,163.0,293.0,112.0,33.0,1.0,0.0,32.0,22.0,59,50.0,0.0,Matches,SPAL
2092,Felipe dal Belo,br BRA,DF,34.0,27.2,37.0,17.0,19.0,15.0,3.0,15.0,38.0,39.5,23.0,226.0,60.0,26.5,142.0,76.0,8.0,39.0,18.0,0.0,21.0,18.0,55,103.0,1.0,Matches,SPAL
2093,Kevin Bonifazi,it ITA,DF,22.0,26.6,48.0,29.0,38.0,9.0,1.0,19.0,45.0,42.2,26.0,330.0,100.0,30.3,228.0,92.0,10.0,54.0,23.0,0.0,31.0,27.0,75,95.0,1.0,Matches,SPAL
2094,Francesco Vicari,it ITA,DF,23.0,26.4,33.0,26.0,27.0,6.0,0.0,19.0,31.0,61.3,12.0,179.0,65.0,36.3,136.0,40.0,3.0,41.0,28.0,1.0,13.0,22.0,55,156.0,0.0,Matches,SPAL
2095,Mirco Antenucci,it ITA,FW,33.0,24.7,11.0,7.0,3.0,3.0,5.0,5.0,13.0,38.5,8.0,382.0,63.0,16.5,46.0,194.0,142.0,12.0,0.0,0.0,12.0,6.0,17,2.0,0.0,Matches,SPAL
2096,Pasquale Schiattarella,it ITA,MF,31.0,21.5,44.0,33.0,23.0,17.0,4.0,19.0,52.0,36.5,33.0,317.0,88.0,27.8,132.0,144.0,41.0,21.0,5.0,0.0,16.0,18.0,62,31.0,1.0,Matches,SPAL
2097,Alfred Gomis,sn SEN,GK,24.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Matches,SPAL
2098,Emiliano Viviano,it ITA,GK,32.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,SPAL
2099,Mattia Valoti,it ITA,MF,24.0,14.4,37.0,25.0,16.0,16.0,5.0,13.0,29.0,44.8,16.0,310.0,77.0,24.8,91.0,165.0,54.0,28.0,2.0,0.0,26.0,17.0,54,23.0,0.0,Matches,SPAL
2100,Alessandro Murgia,it ITA,MF,21.0,11.9,29.0,18.0,15.0,13.0,1.0,9.0,33.0,27.3,24.0,267.0,51.0,19.1,111.0,121.0,35.0,22.0,3.0,0.0,19.0,13.0,42,12.0,0.0,Matches,SPAL
2101,Sergio Floccari,it ITA,FW,36.0,11.7,9.0,5.0,0.0,4.0,5.0,1.0,9.0,11.1,8.0,234.0,54.0,23.1,25.0,107.0,102.0,13.0,4.0,0.0,9.0,4.0,13,4.0,0.0,Matches,SPAL
2102,Alberto Paloschi,it ITA,FW,28.0,10.8,13.0,6.0,5.0,4.0,4.0,3.0,6.0,50.0,3.0,217.0,49.0,22.6,18.0,104.0,95.0,7.0,3.0,0.0,4.0,2.0,15,0.0,0.0,Matches,SPAL
2103,Mirko Valdifiori,it ITA,MF,32.0,8.4,22.0,17.0,10.0,11.0,1.0,9.0,18.0,50.0,9.0,131.0,32.0,24.4,46.0,68.0,17.0,8.0,2.0,0.0,6.0,4.0,26,8.0,0.0,Matches,SPAL
2104,Filippo Costa,it ITA,"MF,DF",23.0,7.4,15.0,10.0,5.0,7.0,3.0,5.0,14.0,35.7,9.0,144.0,37.0,25.7,77.0,53.0,14.0,19.0,2.0,0.0,17.0,9.0,24,21.0,1.0,Matches,SPAL
2105,Everton Luiz,br BRA,MF,30.0,5.5,10.0,7.0,3.0,5.0,2.0,5.0,10.0,50.0,5.0,78.0,20.0,25.6,26.0,35.0,17.0,8.0,1.0,0.0,7.0,3.0,13,5.0,1.0,Matches,SPAL
2106,Johan Djourou,ch SUI,DF,31.0,4.1,3.0,2.0,3.0,0.0,0.0,2.0,5.0,40.0,3.0,24.0,4.0,16.7,20.0,4.0,0.0,5.0,2.0,0.0,3.0,5.0,8,14.0,0.0,Matches,SPAL
2107,Lorenzo Dickmann,it ITA,"DF,MF",21.0,2.9,3.0,2.0,3.0,0.0,0.0,3.0,5.0,60.0,2.0,61.0,12.0,19.7,36.0,15.0,10.0,2.0,0.0,0.0,2.0,1.0,4,4.0,0.0,Matches,SPAL
2108,Vanja Milinković-Savić,rs SRB,GK,21.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,SPAL
2109,Lorenco Šimić,hr CRO,DF,22.0,2.6,8.0,6.0,6.0,1.0,1.0,2.0,5.0,40.0,3.0,22.0,5.0,22.7,17.0,5.0,0.0,5.0,2.0,0.0,3.0,14.0,22,16.0,0.0,Matches,SPAL
2110,Mattia Vitale,it ITA,MF,20.0,0.9,,,,,,,,,,,,,,,,,,,,,0,,,Matches,SPAL
2111,Vasco Regini,it ITA,DF,27.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,19.0,6.0,31.6,11.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1,9.0,0.0,Matches,SPAL
2112,Marko Janković,me MNE,"MF,DF",23.0,0.6,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,20.0,7.0,35.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,Matches,SPAL
2113,Sauli Väisänen,fi FIN,DF,24.0,0.5,,,,,,,,,,,,,,,,,,,,,0,,,Matches,SPAL
2114,Gabriele Moncini,it ITA,MF,22.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,Matches,SPAL
2115,Giacomo Poluzzi,it ITA,GK,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,SPAL
2116,Federico Viviani,it ITA,MF,26.0,0.0,,,,,,,,,,,,,,,,,,,,,0,,,Matches,SPAL
2117,Matz Sels,be BEL,GK,26.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,Matches,strasbourg
2118,Kenny Lala,fr FRA,"DF,MF",26.0,34.0,62.0,43.0,42.0,14.0,6.0,21.0,51.0,41.2,30.0,529.0,147.0,27.8,254.0,187.0,88.0,55.0,9.0,2.0,46.0,29.0,91,47.0,1.0,Matches,strasbourg
2119,Stefan Mitrović,rs SRB,DF,28.0,33.6,18.0,7.0,15.0,3.0,0.0,7.0,24.0,29.2,17.0,177.0,53.0,29.9,135.0,41.0,1.0,48.0,32.0,1.0,16.0,31.0,49,176.0,3.0,Matches,strasbourg
2120,Pablo Martinez,fr FRA,DF,29.0,31.3,51.0,28.0,38.0,13.0,0.0,23.0,52.0,44.2,29.0,273.0,91.0,33.3,198.0,69.0,6.0,48.0,25.0,1.0,23.0,37.0,88,150.0,1.0,Matches,strasbourg
2121,Ibrahima Sissoko,fr FRA,MF,20.0,29.6,65.0,40.0,21.0,35.0,9.0,19.0,61.0,31.1,42.0,741.0,157.0,21.2,212.0,445.0,84.0,37.0,4.0,0.0,33.0,28.0,93,45.0,1.0,Matches,strasbourg
2122,Adrien Thomasson,fr FRA,"MF,FW",24.0,27.5,45.0,30.0,17.0,18.0,10.0,13.0,63.0,20.6,50.0,731.0,171.0,23.4,170.0,368.0,193.0,32.0,3.0,0.0,29.0,11.0,56,8.0,0.0,Matches,strasbourg
2123,Anthony Caci,fr FRA,DF,21.0,25.5,63.0,33.0,43.0,16.0,4.0,25.0,52.0,48.1,27.0,364.0,117.0,32.1,222.0,119.0,23.0,48.0,9.0,0.0,39.0,31.0,94,68.0,3.0,Matches,strasbourg
2124,Lamine Koné,ci CIV,DF,29.0,23.9,25.0,19.0,11.0,12.0,2.0,6.0,15.0,40.0,9.0,202.0,63.0,31.2,117.0,76.0,9.0,31.0,13.0,0.0,18.0,25.0,50,84.0,1.0,Matches,strasbourg
2125,Jonas Martin,fr FRA,MF,28.0,22.9,48.0,31.0,24.0,18.0,6.0,10.0,42.0,23.8,32.0,439.0,114.0,26.0,148.0,242.0,49.0,46.0,12.0,0.0,34.0,26.0,74,35.0,0.0,Matches,strasbourg
2126,Nuno da Costa,cv CPV,FW,27.0,22.8,36.0,21.0,12.0,18.0,6.0,9.0,43.0,20.9,34.0,418.0,94.0,22.5,48.0,210.0,160.0,33.0,2.0,0.0,31.0,23.0,59,6.0,0.0,Matches,strasbourg
2127,Lionel Carole,fr FRA,"DF,MF",27.0,19.2,29.0,17.0,16.0,8.0,5.0,13.0,23.0,56.5,10.0,226.0,67.0,29.6,134.0,68.0,24.0,30.0,4.0,0.0,26.0,29.0,58,56.0,0.0,Matches,strasbourg
2128,Lebo Mothiba,za RSA,FW,22.0,19.7,8.0,6.0,1.0,5.0,2.0,3.0,9.0,33.3,6.0,288.0,55.0,19.1,17.0,174.0,97.0,6.0,2.0,0.0,4.0,3.0,11,9.0,0.0,Matches,strasbourg
2129,Ludovic Ajorque,re REU,FW,24.0,17.0,15.0,7.0,0.0,8.0,7.0,6.0,17.0,35.3,11.0,277.0,57.0,20.6,14.0,155.0,108.0,9.0,2.0,0.0,7.0,6.0,21,9.0,0.0,Matches,strasbourg
2130,Dimitri Liénard,fr FRA,"MF,DF",30.0,14.3,32.0,18.0,20.0,9.0,3.0,14.0,45.0,31.1,31.0,298.0,78.0,26.2,132.0,128.0,38.0,21.0,1.0,0.0,20.0,16.0,48,17.0,0.0,Matches,strasbourg
2131,Anthony Gonçalves,fr FRA,"MF,FW",32.0,11.8,24.0,12.0,11.0,10.0,3.0,8.0,23.0,34.8,15.0,237.0,53.0,22.4,74.0,119.0,44.0,17.0,2.0,0.0,15.0,7.0,31,26.0,0.0,Matches,strasbourg
2132,Sanjin Prcić,ba BIH,MF,24.0,11.7,23.0,14.0,10.0,12.0,1.0,7.0,25.0,28.0,18.0,258.0,57.0,22.1,106.0,132.0,20.0,21.0,7.0,0.0,14.0,14.0,37,12.0,0.0,Matches,strasbourg
2133,Youssouf Fofana,fr FRA,MF,19.0,10.1,28.0,19.0,6.0,18.0,4.0,7.0,28.0,25.0,21.0,260.0,65.0,25.0,104.0,139.0,17.0,12.0,0.0,0.0,12.0,12.0,40,9.0,0.0,Matches,strasbourg
2134,Benjamin Corgnet,fr FRA,"MF,FW",31.0,7.5,20.0,8.0,5.0,10.0,5.0,7.0,16.0,43.8,9.0,153.0,31.0,20.3,27.0,83.0,43.0,8.0,0.0,0.0,8.0,2.0,22,9.0,0.0,Matches,strasbourg
2135,Kévin Zohi,ml MLI,"FW,MF",21.0,7.0,18.0,10.0,7.0,7.0,4.0,7.0,13.0,53.8,6.0,194.0,58.0,29.9,57.0,76.0,61.0,14.0,0.0,0.0,14.0,2.0,20,4.0,0.0,Matches,strasbourg
2136,Abdallah N'dour,sn SEN,"DF,MF",24.0,3.2,6.0,5.0,6.0,0.0,0.0,3.0,7.0,42.9,4.0,38.0,6.0,15.8,21.0,17.0,0.0,5.0,1.0,0.0,4.0,6.0,12,10.0,0.0,Matches,strasbourg
2137,Ismael Aaneba,fr FRA,DF,19.0,2.3,14.0,4.0,8.0,6.0,0.0,3.0,7.0,42.9,4.0,66.0,12.0,18.2,36.0,24.0,6.0,7.0,0.0,0.0,7.0,5.0,19,9.0,0.0,Matches,strasbourg
2138,Samuel Grandsir,fr FRA,"FW,MF",21.0,2.6,12.0,9.0,3.0,5.0,4.0,3.0,6.0,50.0,3.0,68.0,18.0,26.5,21.0,31.0,16.0,2.0,0.0,0.0,2.0,0.0,12,0.0,0.0,Matches,strasbourg
2139,Jérémy Grimm,fr FRA,MF,31.0,1.9,4.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,28.0,4.0,14.3,13.0,14.0,1.0,6.0,1.0,0.0,5.0,4.0,8,5.0,0.0,Matches,strasbourg
2140,Eiji Kawashima,jp JPN,GK,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,strasbourg
2141,Idriss Saadi,dz ALG,MF,26.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,strasbourg
2142,Mootaz Zemzemi,tn TUN,"FW,MF",18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,33.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,Matches,strasbourg
2143,Squad Total,,,26.2,38.0,647.0,384.0,317.0,247.0,83.0,214.0,626.0,34.2,412.0,6269.0,1570.0,25.0,2262.0,2917.0,1090.0,536.0,129.0,4.0,407.0,347.0,994,796.0,10.0,,strasbourg
2144,Opponent Total,,,26.0,38.0,642.0,382.0,303.0,247.0,92.0,218.0,623.0,35.0,405.0,6314.0,1662.0,26.3,2026.0,2953.0,1335.0,601.0,100.0,7.0,501.0,268.0,910,861.0,7.0,,strasbourg
2145,Ron-Robert Zieler,de GER,GK,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0,6.0,0.0,Matches,Stuttgart
2146,Benjamin Pavard,fr FRA,DF,22.0,29.0,28.0,18.0,23.0,5.0,0.0,11.0,19.0,57.9,8.0,179.0,58.0,32.4,125.0,42.0,12.0,40.0,20.0,0.0,20.0,34.0,62,183.0,1.0,Matches,Stuttgart
2147,Santiago Ascacíbar,ar ARG,MF,21.0,27.0,78.0,41.0,47.0,29.0,2.0,22.0,78.0,28.2,56.0,628.0,168.0,26.8,286.0,280.0,62.0,59.0,13.0,0.0,46.0,23.0,101,40.0,1.0,Matches,Stuttgart
2148,Mario Gómez,de GER,FW,33.0,25.6,17.0,16.0,6.0,9.0,2.0,4.0,15.0,26.7,11.0,346.0,84.0,24.3,24.0,159.0,163.0,19.0,4.0,0.0,15.0,6.0,23,28.0,0.0,Matches,Stuttgart
2149,Nicolás González,ar ARG,"FW,MF",20.0,24.8,26.0,16.0,9.0,9.0,8.0,7.0,23.0,30.4,16.0,385.0,93.0,24.2,55.0,212.0,118.0,28.0,2.0,0.0,26.0,8.0,34,35.0,0.0,Matches,Stuttgart
2150,Emiliano Insúa,ar ARG,DF,29.0,24.5,45.0,33.0,27.0,13.0,5.0,25.0,51.0,49.0,26.0,373.0,114.0,30.6,202.0,124.0,47.0,59.0,4.0,0.0,55.0,21.0,66,46.0,1.0,Matches,Stuttgart
2151,Christian Gentner,de GER,MF,32.0,22.8,58.0,34.0,27.0,26.0,5.0,9.0,47.0,19.1,38.0,519.0,132.0,25.4,150.0,267.0,102.0,35.0,4.0,0.0,31.0,22.0,80,34.0,1.0,Matches,Stuttgart
2152,Marc-Oliver Kempf,de GER,DF,23.0,22.5,40.0,18.0,31.0,8.0,1.0,10.0,24.0,41.7,14.0,174.0,59.0,33.9,123.0,46.0,5.0,42.0,20.0,1.0,22.0,41.0,81,169.0,0.0,Matches,Stuttgart
2153,Gonzalo Castro,de GER,MF,31.0,19.8,50.0,42.0,23.0,20.0,7.0,9.0,39.0,23.1,30.0,407.0,97.0,23.8,128.0,230.0,49.0,29.0,4.0,0.0,25.0,20.0,70,37.0,0.0,Matches,Stuttgart
2154,Andreas Beck,de GER,"DF,MF",31.0,19.7,39.0,23.0,21.0,12.0,6.0,10.0,31.0,32.3,21.0,318.0,81.0,25.5,159.0,116.0,43.0,38.0,4.0,0.0,34.0,15.0,54,50.0,0.0,Matches,Stuttgart
2155,Timo Baumgartl,de GER,DF,22.0,19.0,36.0,22.0,25.0,11.0,0.0,9.0,22.0,40.9,13.0,154.0,51.0,33.1,104.0,46.0,4.0,40.0,16.0,1.0,24.0,16.0,50,102.0,0.0,Matches,Stuttgart
2156,Ozan Kabak,tr TUR,DF,18.0,15.0,46.0,32.0,34.0,7.0,5.0,11.0,23.0,47.8,12.0,158.0,54.0,34.2,95.0,52.0,11.0,27.0,14.0,0.0,13.0,17.0,63,55.0,2.0,Matches,Stuttgart
2157,Alexander Esswein,de GER,"FW,MF",28.0,13.9,23.0,12.0,10.0,3.0,10.0,4.0,19.0,21.1,15.0,301.0,90.0,29.9,49.0,161.0,91.0,21.0,2.0,0.0,19.0,10.0,33,12.0,0.0,Matches,Stuttgart
2158,Dennis Aogo,de GER,MF,31.0,12.3,13.0,9.0,4.0,8.0,1.0,4.0,14.0,28.6,10.0,138.0,45.0,32.6,49.0,74.0,15.0,8.0,1.0,0.0,7.0,13.0,25,18.0,0.0,Matches,Stuttgart
2159,Steven Zuber,ch SUI,"FW,MF",26.0,11.7,10.0,9.0,1.0,7.0,2.0,3.0,16.0,18.8,13.0,240.0,58.0,24.2,78.0,119.0,43.0,12.0,1.0,0.0,11.0,1.0,11,10.0,0.0,Matches,Stuttgart
2160,Daniel Didavi,de GER,"MF,FW",28.0,11.6,24.0,14.0,10.0,11.0,3.0,5.0,19.0,26.3,14.0,191.0,53.0,27.7,34.0,99.0,58.0,11.0,0.0,0.0,11.0,6.0,30,4.0,0.0,Matches,Stuttgart
2161,Anastasios Donis,gr GRE,"FW,MF",21.0,10.9,19.0,15.0,10.0,5.0,4.0,2.0,9.0,22.2,7.0,204.0,37.0,18.1,34.0,91.0,79.0,4.0,1.0,0.0,3.0,4.0,23,3.0,0.0,Matches,Stuttgart
2162,Erik Thommy,de GER,"MF,FW",23.0,9.5,5.0,5.0,3.0,2.0,0.0,3.0,12.0,25.0,9.0,182.0,40.0,22.0,51.0,87.0,44.0,19.0,2.0,0.0,17.0,8.0,13,3.0,0.0,Matches,Stuttgart
2163,Pablo Maffeo,es ESP,"DF,MF",21.0,7.6,12.0,13.0,9.0,3.0,0.0,4.0,12.0,33.3,8.0,109.0,34.0,31.2,53.0,35.0,21.0,19.0,4.0,0.0,15.0,9.0,20,6.0,0.0,Matches,Stuttgart
2164,Borna Sosa,hr CRO,"DF,MF",20.0,6.8,17.0,8.0,13.0,4.0,0.0,6.0,15.0,40.0,9.0,107.0,30.0,28.0,63.0,34.0,10.0,19.0,3.0,0.0,16.0,7.0,24,24.0,1.0,Matches,Stuttgart
2165,Holger Badstuber,de GER,DF,29.0,6.8,9.0,10.0,8.0,1.0,0.0,2.0,4.0,50.0,2.0,48.0,16.0,33.3,33.0,14.0,1.0,9.0,3.0,0.0,6.0,12.0,16,23.0,0.0,Matches,Stuttgart
2166,Chadrac Akolo,cd COD,"MF,FW",23.0,6.0,7.0,5.0,2.0,5.0,0.0,0.0,4.0,0.0,4.0,138.0,35.0,25.4,16.0,77.0,45.0,6.0,0.0,0.0,6.0,2.0,9,2.0,0.0,Matches,Stuttgart
2167,Antonis Aidonis,de GER,DF,17.0,0.9,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,27.0,7.0,25.9,12.0,12.0,3.0,2.0,0.0,0.0,2.0,2.0,3,2.0,0.0,Matches,Stuttgart
2168,Berkay Özcan,tr TUR,MF,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0.0,0.0,Matches,Stuttgart
2169,Hans Nunoo Sarpei,gh GHA,"FW,MF",19.0,0.5,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,Matches,Stuttgart
2170,Leon Dajaku,de GER,"MF,FW",17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,5.6,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Stuttgart
2171,Andrea Belotti,it ITA,FW,24.0,38.7,28.0,18.0,9.0,10.0,9.0,6.0,29.0,20.7,23.0,505.0,131.0,25.9,29.0,236.0,240.0,54.0,11.0,0.0,43.0,13.0,41,22.0,0.0,Matches,Torino
2172,Armando Izzo,it ITA,DF,26.0,38.1,94.0,63.0,47.0,38.0,9.0,35.0,58.0,60.3,23.0,403.0,125.0,31.0,189.0,184.0,30.0,75.0,27.0,0.0,48.0,71.0,165,171.0,1.0,Matches,Torino
2173,Nicolas Nkoulou,cm CMR,DF,28.0,37.4,45.0,25.0,35.0,9.0,1.0,12.0,26.0,46.2,14.0,254.0,89.0,35.0,166.0,86.0,2.0,57.0,29.0,0.0,28.0,55.0,100,181.0,3.0,Matches,Torino
2174,Salvatore Sirigu,it ITA,GK,31.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,Matches,Torino
2175,Tomás Rincón,ve VEN,MF,30.0,33.2,79.0,60.0,30.0,38.0,11.0,21.0,70.0,30.0,49.0,653.0,197.0,30.2,218.0,332.0,103.0,45.0,3.0,0.0,42.0,46.0,125,76.0,0.0,Matches,Torino
2176,Soualiho Meïté,fr FRA,MF,24.0,31.9,61.0,48.0,19.0,28.0,14.0,17.0,51.0,33.3,34.0,559.0,166.0,29.7,174.0,279.0,106.0,59.0,6.0,0.0,53.0,22.0,83,21.0,0.0,Matches,Torino
2177,Lorenzo De Silvestri,it ITA,"DF,MF",30.0,28.8,22.0,16.0,7.0,10.0,5.0,12.0,41.0,29.3,29.0,412.0,109.0,26.5,148.0,173.0,91.0,62.0,3.0,0.0,59.0,20.0,42,70.0,0.0,Matches,Torino
2178,Daniele Baselli,it ITA,MF,26.0,28.8,65.0,44.0,27.0,30.0,8.0,14.0,59.0,23.7,45.0,514.0,138.0,26.8,143.0,258.0,113.0,48.0,8.0,0.0,40.0,33.0,98,28.0,0.0,Matches,Torino
2179,Ola Aina,ng NGA,"DF,MF",21.0,25.2,64.0,44.0,40.0,17.0,7.0,21.0,53.0,39.6,32.0,468.0,152.0,32.5,212.0,194.0,62.0,67.0,4.0,1.0,63.0,34.0,98,41.0,0.0,Matches,Torino
2180,Emiliano Moretti,it ITA,DF,37.0,24.3,24.0,20.0,14.0,10.0,0.0,8.0,20.0,40.0,12.0,193.0,73.0,37.8,94.0,90.0,9.0,30.0,10.0,0.0,20.0,19.0,43,79.0,0.0,Matches,Torino
2181,Cristian Ansaldi,ar ARG,"DF,MF",31.0,20.1,44.0,24.0,18.0,20.0,6.0,11.0,33.0,33.3,22.0,340.0,102.0,30.0,113.0,164.0,63.0,40.0,3.0,0.0,37.0,15.0,59,29.0,0.0,Matches,Torino
2182,Iago Falque,es ESP,"FW,MF",28.0,19.9,11.0,7.0,2.0,8.0,1.0,3.0,23.0,13.0,20.0,284.0,74.0,26.1,43.0,149.0,92.0,22.0,0.0,0.0,22.0,6.0,17,4.0,0.0,Matches,Torino
2183,Álex Berenguer,es ESP,"MF,FW",23.0,18.5,37.0,27.0,16.0,16.0,5.0,11.0,37.0,29.7,26.0,324.0,81.0,25.0,69.0,148.0,107.0,24.0,2.0,0.0,22.0,4.0,41,6.0,0.0,Matches,Torino
2184,Simone Zaza,it ITA,FW,27.0,17.0,15.0,9.0,2.0,7.0,6.0,0.0,12.0,0.0,12.0,237.0,64.0,27.0,14.0,100.0,123.0,14.0,1.0,0.0,13.0,3.0,18,9.0,0.0,Matches,Torino
2185,Koffi Djidji,ci CIV,DF,25.0,16.4,42.0,27.0,29.0,12.0,1.0,15.0,29.0,51.7,14.0,215.0,76.0,35.3,151.0,59.0,5.0,54.0,19.0,1.0,35.0,19.0,61,77.0,1.0,Matches,Torino
2186,Saša Lukić,rs SRB,MF,21.0,12.3,21.0,14.0,3.0,14.0,4.0,9.0,20.0,45.0,11.0,295.0,77.0,26.1,76.0,177.0,42.0,14.0,2.0,0.0,12.0,12.0,33,13.0,0.0,Matches,Torino
2187,Roberto Soriano,it ITA,"MF,FW",27.0,6.0,9.0,8.0,2.0,4.0,3.0,3.0,10.0,30.0,7.0,91.0,26.0,28.6,14.0,55.0,22.0,12.0,0.0,0.0,12.0,6.0,15,2.0,0.0,Matches,Torino
2188,Vittorio Parigini,it ITA,"MF,FW",22.0,5.1,13.0,10.0,4.0,7.0,2.0,5.0,10.0,50.0,5.0,91.0,31.0,34.1,25.0,33.0,33.0,5.0,0.0,0.0,5.0,3.0,16,2.0,0.0,Matches,Torino
2189,Salvador Ichazo,uy URU,GK,26.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Torino
2190,Gleison Bremer,br BRA,DF,21.0,3.3,5.0,3.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,26.0,6.0,23.1,19.0,5.0,2.0,5.0,1.0,0.0,4.0,5.0,10,9.0,0.0,Matches,Torino
