,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
2564,Ryan Sessegnon,eng ENG,"FW,DF",19.0,8.6,272.0,229.0,43.0,3.0,0.0,59.0,6.0,21,1.0,0.0,1.0,0.0,162.0,56.0,54.0,201.0,19.0,7.0,39.0,0.0,202.0,0.0,2.0,6.0,9.0,Matches,Tottenham
2565,Kyle Walker-Peters,eng ENG,DF,22.0,5.0,256.0,218.0,38.0,4.0,0.0,48.0,4.0,16,0.0,0.0,0.0,0.0,173.0,41.0,42.0,16.0,199.0,7.0,34.0,0.0,216.0,1.0,2.0,4.0,9.0,Matches,Tottenham
2566,Oliver Skipp,eng ENG,"MF,FW",18.0,3.4,55.0,54.0,1.0,1.0,0.0,9.0,1.0,1,0.0,0.0,0.0,0.0,47.0,3.0,5.0,3.0,48.0,4.0,0.0,0.0,50.0,0.0,2.0,2.0,0.0,Matches,Tottenham
2567,Gedson Fernandes,pt POR,MF,20.0,3.3,72.0,64.0,8.0,2.0,0.0,17.0,1.0,11,0.0,0.0,0.0,0.0,43.0,19.0,10.0,5.0,58.0,2.0,6.0,1.0,52.0,0.0,2.0,0.0,5.0,Matches,Tottenham
2568,Juan Foyth,ar ARG,DF,21.0,3.0,191.0,179.0,12.0,1.0,0.0,36.0,3.0,1,0.0,0.0,0.0,0.0,155.0,17.0,19.0,22.0,153.0,4.0,11.0,0.0,173.0,1.0,1.0,2.0,2.0,Matches,Tottenham
2569,Victor Wanyama,ke KEN,MF,28.0,1.7,25.0,23.0,2.0,1.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,2.0,19.0,3.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2570,Michel Vorm,nl NED,GK,35.0,1.3,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Tottenham
2571,Troy Parrott,ie IRL,FW,17.0,1.1,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2572,Georges-Kévin N'Koudou,fr FRA,FW,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2573,Malachi Fagan-Walcott,eng ENG,DF,17.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2574,Issiaga Sylla,gn GUI,DF,25.0,28.0,1461.0,1177.0,284.0,38.0,1.0,226.0,28.0,72,3.0,0.0,2.0,0.0,759.0,334.0,368.0,939.0,154.0,76.0,243.0,11.0,1080.0,3.0,24.0,31.0,44.0,Matches,toulouse
2575,Ibrahim Sangaré,ci CIV,MF,21.0,24.9,1313.0,1269.0,44.0,28.0,4.0,280.0,37.0,18,2.0,0.0,2.0,0.0,879.0,196.0,238.0,76.0,1146.0,52.0,13.0,5.0,1039.0,2.0,21.0,40.0,24.0,Matches,toulouse
2576,Baptiste Reynet,fr FRA,GK,28.0,22.6,845.0,543.0,302.0,75.0,0.0,82.0,30.0,0,0.0,0.0,0.0,0.0,290.0,43.0,512.0,73.0,626.0,0.0,0.0,80.0,517.0,3.0,34.0,1.0,1.0,Matches,toulouse
2577,Mathieu Dossevi,tg TOG,"MF,FW",31.0,20.5,735.0,632.0,103.0,16.0,1.0,157.0,50.0,96,75.0,17.0,50.0,6.0,373.0,155.0,207.0,38.0,661.0,18.0,9.0,4.0,463.0,3.0,12.0,26.0,52.0,Matches,toulouse
2578,Kelvin Amian,fr FRA,DF,21.0,20.1,669.0,526.0,143.0,19.0,1.0,116.0,6.0,12,0.0,0.0,0.0,0.0,402.0,145.0,122.0,53.0,465.0,18.0,124.0,3.0,551.0,2.0,10.0,6.0,17.0,Matches,toulouse
2579,William Vainqueur,fr FRA,MF,30.0,20.1,992.0,971.0,21.0,17.0,0.0,208.0,26.0,12,2.0,0.0,1.0,0.0,800.0,109.0,83.0,99.0,854.0,24.0,1.0,6.0,896.0,0.0,15.0,11.0,6.0,Matches,toulouse
2580,Efthimis Koulouris,gr GRE,FW,23.0,19.1,496.0,464.0,32.0,0.0,0.0,116.0,5.0,13,0.0,0.0,0.0,0.0,314.0,111.0,71.0,81.0,348.0,37.0,2.0,8.0,362.0,2.0,12.0,19.0,23.0,Matches,toulouse
2581,Max Gradel,ci CIV,"MF,FW",31.0,18.8,594.0,529.0,65.0,23.0,0.0,123.0,8.0,60,19.0,4.0,7.0,8.0,338.0,116.0,140.0,138.0,405.0,25.0,13.0,4.0,391.0,4.0,14.0,11.0,32.0,Matches,toulouse
2582,Steven Moreira,fr FRA,DF,24.0,18.4,730.0,585.0,145.0,11.0,3.0,107.0,11.0,28,1.0,1.0,0.0,0.0,415.0,158.0,157.0,54.0,511.0,25.0,133.0,3.0,569.0,1.0,6.0,18.0,25.0,Matches,toulouse
2583,Bafodé Diakité,fr FRA,DF,18.0,16.2,669.0,625.0,44.0,24.0,0.0,95.0,13.0,5,0.0,0.0,0.0,0.0,486.0,73.0,110.0,158.0,447.0,30.0,20.0,5.0,568.0,0.0,9.0,6.0,8.0,Matches,toulouse
2584,Nicolas Isimat-Mirin,fr FRA,DF,27.0,16.0,495.0,479.0,16.0,16.0,0.0,67.0,10.0,2,0.0,0.0,0.0,0.0,378.0,48.0,69.0,66.0,396.0,20.0,0.0,2.0,424.0,0.0,13.0,1.0,4.0,Matches,toulouse
2585,Quentin Boisgard,fr FRA,"MF,FW",22.0,14.9,507.0,464.0,43.0,11.0,1.0,112.0,8.0,20,14.0,12.0,0.0,0.0,354.0,84.0,69.0,38.0,435.0,12.0,11.0,1.0,401.0,0.0,6.0,11.0,10.0,Matches,toulouse
2586,Jean-Victor Makengo,fr FRA,"MF,FW",21.0,14.0,447.0,442.0,5.0,3.0,2.0,101.0,6.0,7,1.0,1.0,0.0,0.0,358.0,54.0,35.0,349.0,84.0,8.0,1.0,3.0,373.0,1.0,6.0,14.0,7.0,Matches,toulouse
2587,Wesley Saïd,fr FRA,"MF,FW",24.0,13.3,403.0,385.0,18.0,10.0,1.0,79.0,8.0,17,1.0,0.0,0.0,1.0,280.0,62.0,61.0,87.0,291.0,14.0,3.0,4.0,331.0,3.0,7.0,9.0,9.0,Matches,toulouse
2588,Kouadio Koné,fr FRA,MF,18.0,12.4,383.0,377.0,6.0,4.0,0.0,73.0,7.0,1,0.0,0.0,0.0,0.0,269.0,69.0,45.0,33.0,319.0,18.0,2.0,2.0,317.0,1.0,11.0,10.0,3.0,Matches,toulouse
2589,Yaya Sanogo,fr FRA,FW,26.0,11.1,177.0,166.0,11.0,1.0,0.0,71.0,1.0,1,0.0,0.0,0.0,0.0,85.0,56.0,36.0,26.0,97.0,15.0,0.0,4.0,124.0,1.0,6.0,4.0,6.0,Matches,toulouse
2590,Aaron Leya Iseka,be BEL,FW,21.0,9.6,183.0,162.0,21.0,0.0,0.0,62.0,3.0,3,0.0,0.0,0.0,0.0,122.0,40.0,21.0,18.0,137.0,9.0,1.0,3.0,142.0,0.0,4.0,2.0,5.0,Matches,toulouse
2591,Agustín Rogel,uy URU,DF,21.0,9.5,338.0,326.0,12.0,11.0,0.0,41.0,4.0,0,0.0,0.0,0.0,0.0,262.0,31.0,45.0,55.0,257.0,14.0,1.0,0.0,295.0,0.0,6.0,1.0,2.0,Matches,toulouse
2592,Ruben Gabrielsen,no NOR,DF,27.0,8.3,278.0,269.0,9.0,8.0,0.0,36.0,2.0,0,0.0,0.0,0.0,0.0,212.0,18.0,48.0,6.0,256.0,8.0,1.0,0.0,234.0,0.0,5.0,4.0,4.0,Matches,toulouse
2593,Mauro Goicoechea,uy URU,GK,31.0,5.0,64.0,38.0,26.0,6.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,12.0,3.0,49.0,4.0,53.0,1.0,0.0,4.0,35.0,0.0,3.0,2.0,0.0,Matches,toulouse
2594,Mathieu Goncalves,fr FRA,DF,18.0,4.5,141.0,140.0,1.0,1.0,0.0,18.0,1.0,3,0.0,0.0,0.0,0.0,107.0,7.0,27.0,128.0,7.0,5.0,0.0,0.0,109.0,0.0,3.0,1.0,5.0,Matches,toulouse
2595,Lovre Kalinić,hr CRO,GK,29.0,3.4,119.0,68.0,51.0,13.0,0.0,7.0,2.0,0,0.0,0.0,0.0,0.0,27.0,8.0,84.0,86.0,10.0,0.0,0.0,13.0,56.0,0.0,6.0,0.0,0.0,Matches,toulouse
2596,Moussa Diarra,fr FRA,DF,18.0,3.0,56.0,51.0,5.0,5.0,0.0,3.0,2.0,1,0.0,0.0,0.0,0.0,34.0,4.0,18.0,48.0,2.0,5.0,0.0,0.0,41.0,1.0,0.0,1.0,0.0,Matches,toulouse
2597,Amine Adli,fr FRA,"MF,FW",19.0,1.7,27.0,22.0,5.0,1.0,0.0,4.0,3.0,1,3.0,2.0,0.0,0.0,14.0,8.0,5.0,22.0,2.0,1.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,Matches,toulouse
2598,Kalidou Sidibé,fr FRA,MF,20.0,1.3,48.0,48.0,0.0,0.0,0.0,6.0,2.0,0,0.0,0.0,0.0,0.0,35.0,7.0,6.0,14.0,30.0,3.0,0.0,0.0,40.0,0.0,1.0,0.0,2.0,Matches,toulouse
2599,Nathan N'Goumou,fr FRA,"FW,MF",19.0,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,toulouse
2600,Gen Shoji,jp JPN,DF,26.0,0.5,42.0,41.0,1.0,1.0,0.0,10.0,3.0,0,0.0,0.0,0.0,0.0,32.0,3.0,7.0,6.0,35.0,1.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,Matches,toulouse
2601,Adil Taoui,fr FRA,MF,17.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,toulouse
2602,Janis Antiste,fr FRA,MF,16.0,0.1,9.0,7.0,2.0,0.0,0.0,0.0,2.0,1,2.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Matches,toulouse
2603,Corentin Jean,fr FRA,DF,24.0,0.1,9.0,7.0,2.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,Matches,toulouse
2604,Juan Musso,ar ARG,GK,25.0,39.0,1178.0,735.0,443.0,84.0,0.0,69.0,40.0,0,0.0,0.0,0.0,0.0,592.0,80.0,506.0,109.0,826.0,2.0,0.0,171.0,882.0,4.0,24.0,2.0,3.0,Matches,Udinese
2605,Jens Stryger Larsen,dk DEN,DF,28.0,32.5,1628.0,1355.0,273.0,11.0,1.0,199.0,29.0,105,0.0,0.0,0.0,0.0,873.0,335.0,420.0,179.0,1124.0,53.0,262.0,3.0,1231.0,8.0,28.0,24.0,51.0,Matches,Udinese
2606,Rodrigo De Paul,ar ARG,MF,25.0,32.3,1843.0,1611.0,232.0,92.0,3.0,257.0,149.0,127,117.0,42.0,34.0,2.0,1109.0,281.0,453.0,70.0,1715.0,23.0,22.0,11.0,1377.0,9.0,36.0,26.0,57.0,Matches,Udinese
2607,Kevin Lasagna,it ITA,FW,26.0,31.0,489.0,455.0,34.0,0.0,0.0,119.0,11.0,27,0.0,0.0,0.0,0.0,281.0,143.0,65.0,318.0,84.0,33.0,2.0,21.0,339.0,3.0,13.0,8.0,27.0,Matches,Udinese
2608,William Troost-Ekong,ng NGA,DF,25.0,29.6,1047.0,1010.0,37.0,36.0,0.0,132.0,30.0,1,0.0,0.0,0.0,0.0,750.0,85.0,212.0,114.0,861.0,43.0,1.0,5.0,860.0,1.0,21.0,9.0,12.0,Matches,Udinese
2609,Ken Sema,se SWE,"DF,MF",25.0,27.9,1070.0,863.0,207.0,16.0,0.0,170.0,29.0,116,30.0,7.0,12.0,1.0,557.0,251.0,262.0,710.0,159.0,26.0,160.0,5.0,775.0,5.0,10.0,13.0,59.0,Matches,Udinese
2610,Seko Fofana,ci CIV,MF,24.0,26.9,1078.0,1068.0,10.0,1.0,8.0,168.0,37.0,20,1.0,1.0,0.0,0.0,839.0,137.0,102.0,201.0,838.0,20.0,8.0,7.0,944.0,2.0,11.0,13.0,28.0,Matches,Udinese
2611,Stefano Okaka,it ITA,FW,29.0,26.8,629.0,597.0,32.0,3.0,0.0,194.0,11.0,10,0.0,0.0,0.0,0.0,441.0,125.0,63.0,17.0,536.0,20.0,5.0,19.0,484.0,1.0,7.0,17.0,28.0,Matches,Udinese
2612,Bram Nuytinck,nl NED,DF,29.0,26.7,1294.0,1252.0,42.0,29.0,1.0,135.0,26.0,3,0.0,0.0,0.0,0.0,930.0,116.0,248.0,913.0,291.0,51.0,13.0,3.0,1101.0,4.0,20.0,7.0,11.0,Matches,Udinese
2613,Rodrigo Becão,br BRA,DF,23.0,24.8,1042.0,990.0,52.0,45.0,0.0,111.0,31.0,3,0.0,0.0,0.0,0.0,797.0,100.0,145.0,90.0,887.0,23.0,7.0,9.0,899.0,1.0,17.0,10.0,18.0,Matches,Udinese
2614,Rolando Mandragora,it ITA,MF,22.0,24.7,973.0,885.0,88.0,42.0,2.0,165.0,49.0,26,37.0,20.0,0.0,1.0,574.0,173.0,226.0,792.0,104.0,55.0,6.0,1.0,788.0,6.0,12.0,19.0,20.0,Matches,Udinese
2615,Mato Jajalo,ba BIH,MF,31.0,20.3,1028.0,969.0,59.0,43.0,2.0,198.0,32.0,19,8.0,2.0,1.0,1.0,728.0,148.0,152.0,185.0,784.0,33.0,7.0,5.0,842.0,4.0,15.0,20.0,22.0,Matches,Udinese
2616,Sebastien De Maio,fr FRA,DF,32.0,18.7,661.0,628.0,33.0,24.0,0.0,67.0,15.0,6,0.0,0.0,0.0,0.0,451.0,83.0,127.0,59.0,536.0,38.0,9.0,4.0,533.0,3.0,15.0,7.0,12.0,Matches,Udinese
2617,Samir Santos,br BRA,DF,24.0,18.2,755.0,707.0,48.0,26.0,1.0,90.0,5.0,5,0.0,0.0,0.0,0.0,584.0,67.0,104.0,570.0,118.0,32.0,22.0,0.0,657.0,0.0,9.0,6.0,12.0,Matches,Udinese
2618,Ilija Nestorovski,mk MKD,FW,29.0,15.2,386.0,363.0,23.0,1.0,0.0,109.0,7.0,8,0.0,0.0,0.0,0.0,249.0,80.0,57.0,244.0,87.0,22.0,3.0,7.0,286.0,3.0,4.0,15.0,25.0,Matches,Udinese
2619,Walace,br BRA,MF,24.0,13.6,684.0,671.0,13.0,10.0,2.0,110.0,18.0,2,0.0,0.0,0.0,0.0,530.0,86.0,68.0,77.0,570.0,26.0,3.0,1.0,611.0,0.0,7.0,11.0,10.0,Matches,Udinese
2620,Hidde ter Avest,nl NED,DF,22.0,9.4,355.0,294.0,61.0,3.0,0.0,42.0,4.0,17,0.0,0.0,0.0,0.0,216.0,77.0,62.0,36.0,247.0,10.0,58.0,0.0,264.0,3.0,7.0,5.0,8.0,Matches,Udinese
2621,Nicholas Opoku,gh GHA,DF,21.0,8.0,199.0,181.0,18.0,1.0,0.0,34.0,4.0,3,0.0,0.0,0.0,0.0,131.0,38.0,30.0,10.0,156.0,12.0,17.0,1.0,161.0,0.0,3.0,5.0,4.0,Matches,Udinese
2622,Marvin Zeegelaar,nl NED,DF,28.0,6.6,303.0,258.0,45.0,3.0,0.0,22.0,2.0,9,0.0,0.0,0.0,0.0,179.0,60.0,64.0,197.0,51.0,7.0,42.0,2.0,245.0,0.0,4.0,3.0,10.0,Matches,Udinese
2623,Ignacio Pussetto,ar ARG,"FW,DF",23.0,4.9,128.0,114.0,14.0,1.0,1.0,19.0,5.0,8,3.0,3.0,0.0,0.0,66.0,28.0,34.0,12.0,90.0,8.0,7.0,2.0,87.0,0.0,6.0,4.0,8.0,Matches,Udinese
2624,Antonín Barák,cz CZE,MF,24.0,4.2,104.0,98.0,6.0,2.0,0.0,29.0,1.0,4,2.0,1.0,1.0,0.0,69.0,16.0,19.0,87.0,8.0,3.0,2.0,1.0,76.0,0.0,1.0,3.0,5.0,Matches,Udinese
2625,Łukasz Teodorczyk,pl POL,FW,28.0,4.0,74.0,70.0,4.0,0.0,1.0,26.0,1.0,1,0.0,0.0,0.0,0.0,49.0,10.0,15.0,19.0,39.0,6.0,1.0,0.0,55.0,0.0,1.0,0.0,1.0,Matches,Udinese
2626,Nícolas Andrade,br BRA,GK,31.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Udinese
2627,Francisco Sierralta,cl CHI,DF,22.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Udinese
2628,Giuseppe Pezzella,it ITA,DF,21.0,0.9,49.0,41.0,8.0,1.0,0.0,4.0,1.0,4,0.0,0.0,0.0,0.0,23.0,9.0,17.0,37.0,3.0,2.0,7.0,0.0,33.0,0.0,0.0,0.0,5.0,Matches,Udinese
2629,Martin Palumbo,no NOR,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Udinese
2630,Marco Ballarini,it ITA,MF,18.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Matches,Udinese
2631,Rafał Gikiewicz,pl POL,GK,31.0,37.0,1356.0,927.0,429.0,160.0,0.0,112.0,15.0,0,0.0,0.0,0.0,0.0,363.0,110.0,883.0,143.0,978.0,1.0,0.0,124.0,857.0,6.0,42.0,10.0,7.0,Matches,Union Berlin
2632,Christopher Trimmel,at AUT,DF,32.0,34.0,1549.0,996.0,553.0,101.0,0.0,232.0,87.0,109,121.0,59.0,51.0,8.0,549.0,402.0,598.0,155.0,957.0,83.0,331.0,5.0,1069.0,10.0,39.0,17.0,60.0,Matches,Union Berlin
2633,Marvin Friedrich,de GER,DF,23.0,34.0,1170.0,1128.0,42.0,40.0,1.0,197.0,27.0,8,0.0,0.0,0.0,0.0,690.0,159.0,321.0,146.0,909.0,73.0,2.0,4.0,918.0,4.0,34.0,16.0,20.0,Matches,Union Berlin
2634,Robert Andrich,de GER,MF,24.0,31.9,1204.0,1169.0,35.0,21.0,5.0,284.0,27.0,36,7.0,3.0,1.0,0.0,634.0,246.0,324.0,239.0,791.0,110.0,2.0,20.0,857.0,6.0,33.0,21.0,41.0,Matches,Union Berlin
2635,Sebastian Andersson,se SWE,FW,28.0,31.8,795.0,771.0,24.0,0.0,0.0,354.0,7.0,28,0.0,0.0,0.0,0.0,296.0,292.0,207.0,52.0,400.0,112.0,0.0,46.0,495.0,4.0,30.0,19.0,35.0,Matches,Union Berlin
2636,Christian Gentner,de GER,MF,33.0,29.1,1034.0,975.0,59.0,20.0,1.0,177.0,12.0,29,1.0,0.0,1.0,0.0,527.0,271.0,236.0,154.0,748.0,93.0,3.0,14.0,755.0,8.0,23.0,19.0,49.0,Matches,Union Berlin
2637,Christopher Lenz,de GER,DF,24.0,29.0,1143.0,824.0,319.0,9.0,1.0,202.0,26.0,69,0.0,0.0,0.0,0.0,493.0,269.0,381.0,603.0,162.0,43.0,310.0,4.0,816.0,4.0,28.0,24.0,56.0,Matches,Union Berlin
2638,Marius Bülter,de GER,"MF,FW",26.0,28.0,655.0,626.0,29.0,1.0,2.0,150.0,16.0,68,0.0,0.0,0.0,0.0,321.0,161.0,173.0,198.0,362.0,35.0,27.0,11.0,411.0,3.0,18.0,15.0,42.0,Matches,Union Berlin
2639,Keven Schlotterbeck,de GER,DF,22.0,25.5,795.0,761.0,34.0,33.0,2.0,145.0,21.0,2,0.0,0.0,0.0,0.0,516.0,123.0,156.0,514.0,185.0,64.0,1.0,6.0,645.0,1.0,33.0,8.0,14.0,Matches,Union Berlin
2640,Marcus Ingvartsen,dk DEN,"MF,FW",23.0,22.8,502.0,493.0,9.0,1.0,0.0,141.0,4.0,22,1.0,0.0,1.0,0.0,271.0,141.0,90.0,301.0,101.0,46.0,2.0,9.0,342.0,2.0,18.0,14.0,23.0,Matches,Union Berlin
2641,Neven Subotić,rs SRB,DF,30.0,21.8,737.0,713.0,24.0,22.0,0.0,124.0,17.0,5,0.0,0.0,0.0,0.0,383.0,113.0,241.0,175.0,467.0,62.0,2.0,1.0,539.0,1.0,24.0,12.0,18.0,Matches,Union Berlin
2642,Anthony Ujah,ng NGA,"FW,MF",28.0,13.2,264.0,254.0,10.0,0.0,1.0,95.0,3.0,11,0.0,0.0,0.0,0.0,111.0,79.0,74.0,29.0,146.0,37.0,1.0,2.0,162.0,3.0,3.0,4.0,16.0,Matches,Union Berlin
2643,Grischa Prömel,de GER,MF,24.0,12.4,358.0,346.0,12.0,5.0,0.0,76.0,6.0,2,1.0,1.0,0.0,0.0,216.0,70.0,72.0,48.0,262.0,35.0,0.0,5.0,274.0,0.0,9.0,8.0,12.0,Matches,Union Berlin
2644,Michael Parensen,de GER,DF,33.0,10.1,284.0,275.0,9.0,9.0,0.0,37.0,6.0,4,0.0,0.0,0.0,0.0,199.0,32.0,53.0,209.0,48.0,17.0,0.0,4.0,242.0,1.0,4.0,2.0,4.0,Matches,Union Berlin
2645,Florian Hübner,de GER,DF,28.0,9.4,278.0,266.0,12.0,11.0,1.0,48.0,1.0,1,0.0,0.0,0.0,0.0,170.0,39.0,69.0,39.0,191.0,28.0,1.0,1.0,231.0,0.0,7.0,2.0,5.0,Matches,Union Berlin
2646,Yunus Mallı,tr TUR,"FW,MF",27.0,7.5,213.0,204.0,9.0,1.0,0.0,53.0,3.0,4,3.0,3.0,0.0,0.0,125.0,49.0,39.0,21.0,165.0,21.0,1.0,4.0,152.0,2.0,8.0,2.0,9.0,Matches,Union Berlin
2647,Sheraldo Becker,nl NED,"MF,FW",24.0,6.7,133.0,132.0,1.0,0.0,0.0,45.0,3.0,23,0.0,0.0,0.0,0.0,61.0,42.0,30.0,22.0,95.0,12.0,1.0,0.0,81.0,1.0,3.0,4.0,12.0,Matches,Union Berlin
2648,Julian Ryerson,no NOR,DF,21.0,6.1,179.0,135.0,44.0,0.0,0.0,30.0,3.0,13,0.0,0.0,0.0,0.0,81.0,49.0,49.0,14.0,100.0,14.0,44.0,0.0,123.0,2.0,8.0,5.0,12.0,Matches,Union Berlin
2649,Ken Reichel,de GER,DF,32.0,5.9,253.0,189.0,64.0,0.0,0.0,50.0,3.0,12,1.0,0.0,1.0,0.0,110.0,71.0,72.0,140.0,34.0,11.0,63.0,0.0,183.0,0.0,7.0,3.0,10.0,Matches,Union Berlin
2650,Joshua Mees,de GER,"MF,FW",23.0,4.9,81.0,80.0,1.0,0.0,0.0,23.0,1.0,2,0.0,0.0,0.0,0.0,41.0,22.0,18.0,9.0,57.0,7.0,1.0,0.0,56.0,0.0,0.0,4.0,5.0,Matches,Union Berlin
2651,Felix Kroos,de GER,MF,28.0,4.3,159.0,150.0,9.0,6.0,1.0,26.0,2.0,1,2.0,1.0,0.0,0.0,100.0,34.0,25.0,27.0,119.0,9.0,0.0,0.0,129.0,0.0,7.0,1.0,3.0,Matches,Union Berlin
2652,Sebastian Polter,de GER,FW,28.0,3.7,81.0,79.0,2.0,0.0,0.0,21.0,0.0,2,0.0,0.0,0.0,0.0,34.0,30.0,17.0,24.0,30.0,18.0,1.0,2.0,56.0,0.0,4.0,2.0,1.0,Matches,Union Berlin
2653,Manuel Schmiedebach,de GER,MF,30.0,2.8,53.0,52.0,1.0,1.0,1.0,12.0,0.0,0,0.0,0.0,0.0,0.0,29.0,12.0,12.0,6.0,39.0,6.0,0.0,2.0,41.0,0.0,2.0,1.0,0.0,Matches,Union Berlin
2654,Suleiman Abdullahi,ng NGA,"FW,MF",22.0,1.7,40.0,40.0,0.0,0.0,0.0,8.0,2.0,7,0.0,0.0,0.0,0.0,21.0,9.0,10.0,8.0,23.0,5.0,0.0,0.0,18.0,0.0,1.0,1.0,6.0,Matches,Union Berlin
2655,Akaki Gogia,de GER,"MF,FW",27.0,1.3,43.0,38.0,5.0,2.0,0.0,17.0,0.0,4,0.0,0.0,0.0,0.0,25.0,9.0,9.0,13.0,24.0,1.0,3.0,0.0,28.0,1.0,0.0,1.0,4.0,Matches,Union Berlin
2656,Moritz Nicolas,de GER,GK,21.0,1.0,36.0,26.0,10.0,3.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,2.0,33.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,Matches,Union Berlin
2657,Nicolai Rapp,de GER,"DF,MF",22.0,0.9,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Union Berlin
2658,Daniel Parejo,es ESP,MF,30.0,45.9,2976.0,2578.0,398.0,223.0,7.0,474.0,225.0,90,171.0,48.0,72.0,12.0,1893.0,455.0,628.0,300.0,2580.0,66.0,4.0,13.0,2478.0,16.0,49.0,54.0,46.0,Matches,valencia
2659,Gabriel Paulista,br BRA,DF,28.0,40.4,1995.0,1904.0,91.0,88.0,0.0,263.0,74.0,3,0.0,0.0,0.0,0.0,1484.0,183.0,328.0,217.0,1634.0,75.0,2.0,26.0,1775.0,6.0,25.0,14.0,15.0,Matches,valencia
2660,Daniel Wass,dk DEN,"DF,MF",30.0,40.4,2084.0,1743.0,341.0,47.0,2.0,322.0,22.0,88,1.0,0.0,1.0,0.0,1147.0,504.0,433.0,116.0,1513.0,105.0,292.0,19.0,1671.0,9.0,40.0,29.0,61.0,Matches,valencia
2661,Ferrán Torres,es ESP,MF,19.0,34.4,952.0,913.0,39.0,12.0,4.0,218.0,29.0,114,6.0,0.0,4.0,1.0,640.0,151.0,161.0,77.0,797.0,15.0,19.0,6.0,692.0,8.0,31.0,18.0,43.0,Matches,valencia
2662,Carlos Soler,es ESP,MF,22.0,31.6,887.0,858.0,29.0,11.0,2.0,149.0,22.0,22,9.0,2.0,5.0,1.0,587.0,166.0,134.0,90.0,740.0,26.0,6.0,8.0,694.0,8.0,13.0,27.0,29.0,Matches,valencia
2663,Maxi Gómez,uy URU,FW,22.0,31.3,467.0,433.0,34.0,1.0,4.0,150.0,19.0,11,0.0,0.0,0.0,0.0,202.0,121.0,144.0,32.0,293.0,45.0,2.0,18.0,312.0,2.0,10.0,8.0,21.0,Matches,valencia
2664,José Luis Gayà,es ESP,DF,24.0,29.6,1312.0,1053.0,259.0,40.0,0.0,223.0,34.0,91,0.0,0.0,0.0,0.0,772.0,267.0,273.0,883.0,159.0,38.0,219.0,4.0,1022.0,3.0,29.0,16.0,46.0,Matches,valencia
2665,Jasper Cillessen,nl NED,GK,30.0,29.3,960.0,614.0,346.0,81.0,0.0,103.0,25.0,0,0.0,0.0,0.0,0.0,380.0,59.0,521.0,92.0,656.0,0.0,0.0,163.0,596.0,9.0,46.0,1.0,2.0,Matches,valencia
