,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
2249,Sacha Boey,fr FRA,DF,20-231,1.4,89.0,71.0,18.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,20.0,16.0,11.0,53.0,6.0,17.0,0.0,76.0,0.0,3.0,2.0,2.0,Matches,rennes
2250,Daniele Rugani,it ITA,DF,26-277,1.2,68.0,66.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,7.0,8.0,55.0,1.0,0.0,0.0,60.0,0.0,0.0,2.0,0.0,Matches,rennes
2251,Edouard Mendy,sn SEN,GK,29-062,1.0,29.0,21.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,1.0,25.0,0.0,0.0,2.0,24.0,0.0,1.0,0.0,0.0,Matches,rennes
2252,Georginio Rutter,fr FRA,FW,19-012,0.7,22.0,19.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,4.0,4.0,10.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,Matches,rennes
2253,Matthis Abline,fr FRA,FW,18-035,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,rennes
2254,Chimuanya Ugochukwu,fr FRA,MF,17-037,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Matches,rennes
2255,Pau López,es ESP,GK,24,41.3,1364.0,988.0,376.0,96.0,0.0,176.0,28.0,0.0,0.0,0.0,0.0,0.0,772.0,95.0,497.0,817.0,303.0,2.0,0.0,216.0,1076.0,6.0,41.0,13.0,4.0,Matches,Roma
2256,Edin Džeko,ba BIH,FW,33,39.3,980.0,928.0,52.0,2.0,8.0,333.0,29.0,27.0,2.0,0.0,1.0,0.0,531.0,229.0,220.0,191.0,611.0,47.0,0.0,30.0,673.0,3.0,22.0,20.0,45.0,Matches,Roma
2257,Gianluca Mancini,it ITA,"DF,MF",23,39.1,1999.0,1918.0,81.0,71.0,5.0,251.0,23.0,5.0,0.0,0.0,0.0,0.0,1608.0,149.0,242.0,205.0,1676.0,59.0,10.0,6.0,1787.0,2.0,21.0,16.0,16.0,Matches,Roma
2258,Aleksandar Kolarov,rs SRB,DF,33,38.9,2242.0,1856.0,386.0,84.0,3.0,263.0,97.0,114.0,75.0,16.0,52.0,4.0,1333.0,414.0,495.0,1732.0,170.0,70.0,227.0,4.0,1768.0,6.0,46.0,26.0,79.0,Matches,Roma
2259,Jordan Veretout,fr FRA,MF,26,35.7,1988.0,1860.0,128.0,52.0,3.0,269.0,104.0,21.0,68.0,10.0,41.0,8.0,1474.0,231.0,283.0,362.0,1576.0,34.0,7.0,1.0,1706.0,5.0,24.0,28.0,28.0,Matches,Roma
2260,Chris Smalling,eng ENG,DF,29,35.5,1652.0,1604.0,48.0,44.0,0.0,185.0,34.0,6.0,0.0,0.0,0.0,0.0,1285.0,182.0,185.0,200.0,1284.0,109.0,4.0,7.0,1489.0,2.0,21.0,14.0,14.0,Matches,Roma
2261,Lorenzo Pellegrini,it ITA,MF,23,27.8,1339.0,1136.0,203.0,55.0,21.0,226.0,92.0,76.0,109.0,27.0,54.0,11.0,849.0,181.0,309.0,172.0,1125.0,18.0,10.0,6.0,1017.0,1.0,23.0,26.0,48.0,Matches,Roma
2262,Bryan Cristante,it ITA,MF,24,24.6,1338.0,1302.0,36.0,34.0,6.0,255.0,48.0,7.0,1.0,0.0,0.0,1.0,958.0,163.0,217.0,167.0,1127.0,31.0,1.0,2.0,1127.0,2.0,23.0,22.0,24.0,Matches,Roma
2263,Leonardo Spinazzola,it ITA,DF,26,24.0,1468.0,1197.0,271.0,30.0,1.0,283.0,42.0,80.0,1.0,1.0,0.0,0.0,846.0,302.0,320.0,241.0,929.0,39.0,240.0,5.0,1176.0,0.0,26.0,24.0,54.0,Matches,Roma
2264,Amadou Diawara,gn GUI,MF,22,23.7,1316.0,1270.0,46.0,45.0,3.0,188.0,47.0,2.0,0.0,0.0,0.0,0.0,1027.0,130.0,159.0,111.0,1147.0,43.0,1.0,6.0,1172.0,3.0,7.0,8.0,7.0,Matches,Roma
2265,Justin Kluivert,nl NED,"FW,MF",20,23.6,642.0,617.0,25.0,4.0,3.0,133.0,21.0,25.0,4.0,2.0,2.0,0.0,465.0,81.0,96.0,60.0,526.0,23.0,17.0,6.0,512.0,2.0,4.0,10.0,24.0,Matches,Roma
2266,Nicolò Zaniolo,it ITA,"FW,MF",20,22.3,583.0,567.0,16.0,1.0,2.0,150.0,25.0,38.0,1.0,1.0,0.0,0.0,403.0,90.0,90.0,507.0,47.0,11.0,9.0,2.0,462.0,1.0,6.0,11.0,26.0,Matches,Roma
2267,Henrikh Mkhitaryan,am ARM,"MF,FW",30,20.3,851.0,825.0,26.0,4.0,4.0,173.0,26.0,23.0,4.0,0.0,0.0,1.0,617.0,138.0,96.0,162.0,635.0,31.0,14.0,4.0,713.0,0.0,10.0,14.0,35.0,Matches,Roma
2268,Federico Fazio,ar ARG,DF,32,19.6,1047.0,996.0,51.0,47.0,3.0,188.0,27.0,2.0,0.0,0.0,0.0,0.0,788.0,116.0,143.0,180.0,778.0,47.0,4.0,4.0,922.0,1.0,16.0,10.0,13.0,Matches,Roma
2269,Alessandro Florenzi,it ITA,DF,28,13.8,740.0,650.0,90.0,10.0,2.0,107.0,27.0,36.0,0.0,0.0,0.0,0.0,403.0,144.0,193.0,30.0,599.0,19.0,80.0,2.0,597.0,1.0,18.0,12.0,24.0,Matches,Roma
2270,Bruno Peres,br BRA,DF,29,13.0,671.0,558.0,113.0,6.0,0.0,86.0,17.0,37.0,1.0,0.0,1.0,0.0,426.0,156.0,89.0,106.0,449.0,8.0,106.0,2.0,565.0,1.0,12.0,5.0,24.0,Matches,Roma
2271,Cengiz Ünder,tr TUR,FW,22,12.8,384.0,364.0,20.0,6.0,4.0,94.0,26.0,45.0,13.0,5.0,3.0,2.0,261.0,49.0,74.0,271.0,98.0,5.0,1.0,5.0,271.0,1.0,9.0,5.0,18.0,Matches,Roma
2272,Diego Perotti,ar ARG,"FW,MF",31,12.6,463.0,440.0,23.0,2.0,4.0,110.0,20.0,35.0,18.0,7.0,3.0,1.0,331.0,51.0,81.0,65.0,380.0,9.0,3.0,1.0,357.0,1.0,14.0,5.0,16.0,Matches,Roma
2273,Davide Santon,it ITA,DF,28,10.9,611.0,514.0,97.0,14.0,1.0,95.0,8.0,14.0,0.0,0.0,0.0,0.0,405.0,101.0,105.0,52.0,449.0,17.0,83.0,3.0,540.0,0.0,3.0,5.0,15.0,Matches,Roma
2274,Nikola Kalinić,hr CRO,FW,31,9.5,156.0,146.0,10.0,1.0,1.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,116.0,28.0,12.0,9.0,127.0,4.0,1.0,5.0,122.0,2.0,4.0,2.0,5.0,Matches,Roma
2275,Javier Pastore,ar ARG,MF,30,8.8,422.0,401.0,21.0,5.0,8.0,127.0,15.0,6.0,7.0,5.0,1.0,0.0,285.0,76.0,61.0,27.0,377.0,14.0,1.0,2.0,336.0,1.0,3.0,12.0,13.0,Matches,Roma
2276,Carles Pérez,es ESP,FW,21,8.6,288.0,271.0,17.0,3.0,2.0,53.0,8.0,4.0,10.0,2.0,4.0,1.0,210.0,49.0,29.0,255.0,16.0,13.0,2.0,1.0,239.0,1.0,1.0,7.0,11.0,Matches,Roma
2277,Roger Ibanez,br BRA,DF,20,7.8,367.0,354.0,13.0,9.0,0.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,285.0,33.0,49.0,70.0,272.0,10.0,2.0,2.0,330.0,0.0,7.0,3.0,5.0,Matches,Roma
2278,Antonio Mirante,it ITA,GK,36,6.7,254.0,188.0,66.0,26.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,150.0,24.0,80.0,16.0,190.0,0.0,0.0,43.0,210.0,1.0,3.0,0.0,0.0,Matches,Roma
2279,Davide Zappacosta,it ITA,"DF,MF",27,5.0,246.0,198.0,48.0,3.0,0.0,24.0,7.0,21.0,0.0,0.0,0.0,0.0,162.0,45.0,39.0,25.0,170.0,6.0,45.0,0.0,200.0,0.0,4.0,1.0,13.0,Matches,Roma
2280,Gonzalo Villar,es ESP,MF,21,3.6,161.0,157.0,4.0,3.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,137.0,15.0,9.0,20.0,133.0,5.0,0.0,1.0,148.0,0.0,1.0,1.0,0.0,Matches,Roma
2281,Yıldırım Mert Çetin,tr TUR,DF,22,2.9,135.0,130.0,5.0,4.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,114.0,8.0,13.0,16.0,112.0,2.0,1.0,0.0,126.0,0.0,0.0,1.0,1.0,Matches,Roma
2282,Juan Jesus,br BRA,DF,28,2.5,148.0,142.0,6.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,15.0,16.0,124.0,20.0,3.0,0.0,0.0,135.0,0.0,2.0,0.0,4.0,Matches,Roma
2283,Mirko Antonucci,it ITA,MF,20,1.2,31.0,31.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,4.0,4.0,3.0,27.0,0.0,0.0,1.0,24.0,0.0,1.0,3.0,1.0,Matches,Roma
2284,Daniel Fuzato,br BRA,GK,22,1.0,44.0,33.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,19.0,4.0,36.0,0.0,0.0,4.0,30.0,0.0,2.0,0.0,0.0,Matches,Roma
2285,Riccardo Calafiori,it ITA,DF,17,0.7,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,8.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Matches,Roma
2286,Mahdi Camara,fr FRA,"MF,DF",22-306,32.9,1486.0,1418.0,68.0,31.0,0.0,220.0,36.0,23.0,2.0,2.0,0.0,0.0,1153.0,159.0,174.0,44.0,1319.0,56.0,30.0,6.0,1278.0,2.0,29.0,23.0,35.0,Matches,saint-etienne
2287,Jessy Moulin,fr FRA,GK,35-109,29.0,881.0,605.0,276.0,74.0,0.0,55.0,28.0,0.0,0.0,0.0,0.0,0.0,467.0,57.0,357.0,37.0,651.0,0.0,0.0,147.0,634.0,2.0,35.0,5.0,3.0,Matches,saint-etienne
2288,Denis Bouanga,ga GAB,"MF,FW",26-172,26.5,667.0,617.0,50.0,8.0,2.0,144.0,31.0,46.0,6.0,2.0,3.0,0.0,377.0,134.0,156.0,108.0,454.0,41.0,20.0,4.0,439.0,2.0,31.0,28.0,25.0,Matches,saint-etienne
2289,Yvan Neyou,cm CMR,MF,24-119,24.3,1171.0,1146.0,25.0,24.0,1.0,169.0,35.0,7.0,0.0,0.0,0.0,0.0,925.0,94.0,152.0,142.0,954.0,50.0,1.0,3.0,1019.0,1.0,19.0,24.0,11.0,Matches,saint-etienne
2290,Harold Moukoudi,cm CMR,DF,23-156,24.0,1058.0,1021.0,37.0,32.0,1.0,97.0,40.0,0.0,0.0,0.0,0.0,0.0,869.0,66.0,123.0,211.0,756.0,60.0,5.0,1.0,956.0,0.0,12.0,10.0,12.0,Matches,saint-etienne
2291,Miguel Trauco,pe PER,DF,28-250,21.6,1298.0,1029.0,269.0,42.0,1.0,124.0,29.0,53.0,6.0,2.0,2.0,1.0,714.0,239.0,345.0,946.0,75.0,43.0,221.0,4.0,993.0,2.0,32.0,39.0,45.0,Matches,saint-etienne
2292,Timothée Kolodziejczak,fr FRA,DF,29-213,20.9,1192.0,1104.0,88.0,38.0,0.0,102.0,19.0,13.0,0.0,0.0,0.0,0.0,854.0,131.0,207.0,987.0,55.0,68.0,50.0,1.0,1000.0,2.0,23.0,19.0,24.0,Matches,saint-etienne
2293,Mathieu Debuchy,fr FRA,DF,35-278,20.5,1137.0,861.0,276.0,30.0,0.0,121.0,45.0,58.0,0.0,0.0,0.0,0.0,500.0,283.0,354.0,30.0,744.0,82.0,246.0,5.0,843.0,3.0,25.0,20.0,48.0,Matches,saint-etienne
2294,Romain Hamouma,fr FRA,FW,34-034,17.9,585.0,497.0,88.0,18.0,1.0,120.0,33.0,37.0,33.0,7.0,19.0,5.0,366.0,103.0,116.0,57.0,478.0,15.0,7.0,8.0,393.0,3.0,26.0,14.0,36.0,Matches,saint-etienne
2295,Adil Aouchiche,fr FRA,"MF,FW",18-291,17.7,729.0,608.0,121.0,43.0,4.0,118.0,53.0,46.0,68.0,23.0,36.0,3.0,454.0,83.0,192.0,102.0,587.0,13.0,5.0,11.0,515.0,1.0,18.0,27.0,21.0,Matches,saint-etienne
2296,Arnaud Nordin,fr FRA,"MF,FW",22-319,17.6,406.0,377.0,29.0,3.0,1.0,65.0,15.0,37.0,11.0,6.0,4.0,1.0,284.0,64.0,58.0,219.0,156.0,13.0,13.0,0.0,300.0,0.0,11.0,14.0,20.0,Matches,saint-etienne
2297,Zaydou Youssouf,fr FRA,MF,21-295,14.3,486.0,464.0,22.0,19.0,1.0,94.0,37.0,13.0,0.0,0.0,0.0,0.0,325.0,48.0,113.0,404.0,61.0,10.0,2.0,3.0,379.0,3.0,19.0,11.0,2.0,Matches,saint-etienne
2298,Pape Abou Cisse,sn SEN,DF,25-230,12.7,529.0,510.0,19.0,17.0,0.0,57.0,37.0,1.0,0.0,0.0,0.0,0.0,357.0,46.0,126.0,158.0,330.0,27.0,2.0,0.0,425.0,0.0,13.0,5.0,3.0,Matches,saint-etienne
2299,Lucas Douath,fr FRA,MF,17-270,12.6,516.0,506.0,10.0,10.0,0.0,95.0,9.0,1.0,0.0,0.0,0.0,0.0,424.0,36.0,56.0,61.0,416.0,25.0,0.0,3.0,440.0,0.0,18.0,11.0,9.0,Matches,saint-etienne
2300,Saidou Sow,gn GUI,DF,18-302,10.1,457.0,448.0,9.0,7.0,0.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,339.0,38.0,80.0,64.0,359.0,17.0,2.0,0.0,397.0,2.0,11.0,7.0,4.0,Matches,saint-etienne
2301,Wahbi Khazri,tn TUN,"FW,MF",30-083,10.1,260.0,234.0,26.0,14.0,0.0,56.0,13.0,16.0,1.0,0.0,0.0,1.0,159.0,43.0,58.0,23.0,218.0,7.0,7.0,3.0,169.0,2.0,10.0,13.0,13.0,Matches,saint-etienne
2302,Charles Abi,fr FRA,"FW,MF",21-020,10.0,201.0,187.0,14.0,0.0,1.0,67.0,2.0,7.0,0.0,0.0,0.0,0.0,130.0,33.0,38.0,132.0,25.0,15.0,0.0,3.0,134.0,0.0,7.0,1.0,14.0,Matches,saint-etienne
2303,Aimen Moueffek,fr FRA,"DF,MF",20-023,8.8,351.0,291.0,60.0,6.0,0.0,58.0,5.0,1.0,0.0,0.0,0.0,0.0,220.0,72.0,59.0,40.0,229.0,18.0,54.0,1.0,257.0,1.0,7.0,16.0,16.0,Matches,saint-etienne
2304,Ryad Boudebouz,dz ALG,"MF,FW",31-072,7.9,462.0,404.0,58.0,24.0,2.0,57.0,29.0,23.0,26.0,16.0,6.0,1.0,297.0,48.0,117.0,366.0,76.0,13.0,2.0,1.0,344.0,3.0,14.0,12.0,13.0,Matches,saint-etienne
2305,Kévin Monnet-Paquet,fr FRA,"MF,FW",32-256,6.7,220.0,207.0,13.0,0.0,0.0,46.0,3.0,14.0,0.0,0.0,0.0,0.0,146.0,44.0,30.0,24.0,164.0,15.0,13.0,0.0,149.0,0.0,3.0,10.0,21.0,Matches,saint-etienne
2306,Yvann Macon,fr FRA,DF,22-213,6.0,320.0,239.0,81.0,4.0,0.0,43.0,8.0,13.0,0.0,0.0,0.0,0.0,171.0,78.0,71.0,74.0,149.0,13.0,77.0,2.0,241.0,2.0,5.0,7.0,13.0,Matches,saint-etienne
2307,Nelson Sissoko,fr FRA,DF,24-056,5.3,280.0,216.0,64.0,9.0,0.0,38.0,14.0,6.0,0.0,0.0,0.0,0.0,151.0,59.0,70.0,28.0,182.0,6.0,55.0,3.0,208.0,0.0,7.0,7.0,10.0,Matches,saint-etienne
2308,Etienne Green,fr FRA,GK,20-287,4.0,89.0,44.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,62.0,3.0,70.0,0.0,0.0,9.0,47.0,1.0,0.0,1.0,0.0,Matches,saint-etienne
2309,Anthony Modeste,fr FRA,FW,33-018,3.6,54.0,53.0,1.0,0.0,0.0,28.0,2.0,4.0,0.0,0.0,0.0,0.0,30.0,15.0,9.0,5.0,35.0,2.0,0.0,2.0,31.0,0.0,4.0,2.0,2.0,Matches,saint-etienne
2310,Wesley Fofana,fr FRA,DF,20-136,3.5,184.0,175.0,9.0,4.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,134.0,21.0,29.0,5.0,162.0,9.0,5.0,0.0,148.0,3.0,4.0,1.0,3.0,Matches,saint-etienne
2311,Panagiotis Retsos,gr GRE,DF,22-266,3.0,187.0,183.0,4.0,2.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,148.0,13.0,26.0,23.0,143.0,10.0,2.0,1.0,161.0,0.0,3.0,1.0,0.0,Matches,saint-etienne
2312,Jean-Philippe Krasso,fr FRA,FW,23-289,2.5,46.0,43.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,10.0,8.0,30.0,7.0,5.0,1.0,1.0,30.0,0.0,0.0,0.0,2.0,Matches,saint-etienne
2313,Maxence Rivera,fr FRA,"MF,FW",18-337,2.5,97.0,95.0,2.0,1.0,0.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,69.0,14.0,14.0,12.0,81.0,3.0,1.0,0.0,71.0,0.0,4.0,6.0,1.0,Matches,saint-etienne
2314,Stefan Bajic,fr FRA,GK,19-130,2.0,36.0,28.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,17.0,3.0,23.0,0.0,0.0,9.0,22.0,0.0,2.0,0.0,0.0,Matches,saint-etienne
2315,Gabriel Silva,br BRA,DF,29-354,1.9,88.0,64.0,24.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,19.0,27.0,47.0,14.0,3.0,21.0,1.0,70.0,0.0,3.0,0.0,3.0,Matches,saint-etienne
2316,Baptiste Gabard,fr FRA,MF,21-094,1.5,55.0,54.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,5.0,42.0,11.0,1.0,0.0,0.0,43.0,0.0,0.0,6.0,2.0,Matches,saint-etienne
2317,Bilal Benkhedim,fr FRA,FW,20-012,0.8,49.0,40.0,9.0,3.0,0.0,8.0,2.0,4.0,6.0,3.0,0.0,2.0,36.0,2.0,11.0,1.0,48.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,3.0,Matches,saint-etienne
2318,Marvin Tshibuabua,fr FRA,DF,19-114,0.5,17.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,2.0,10.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2319,Tyron Tormin,fr FRA,"MF,FW",19-307,0.2,9.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,Matches,saint-etienne
2320,Yann M'Vila,fr FRA,"MF,FW",30-307,0.2,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2321,Abdoulaye Sidibé,fr FRA,MF,19-082,0.1,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,saint-etienne
2322,Rayan Souici,fr FRA,DF,23-063,0.1,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,Matches,saint-etienne
2323,Assane Dioussé,sn SEN,DF,23-224,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2324,Emil Audero,it ITA,GK,22,38.0,1037.0,630.0,407.0,118.0,0.0,69.0,21.0,0.0,0.0,0.0,0.0,0.0,400.0,72.0,565.0,97.0,755.0,1.0,0.0,130.0,660.0,6.0,34.0,2.0,1.0,Matches,Sampdoria
2325,Omar Colley,gm GAM,DF,26,31.8,1324.0,1278.0,46.0,45.0,1.0,150.0,65.0,6.0,0.0,0.0,0.0,0.0,840.0,142.0,342.0,821.0,375.0,85.0,1.0,6.0,1089.0,4.0,32.0,9.0,14.0,Matches,Sampdoria
2326,Bartosz Bereszyński,pl POL,DF,27,27.7,1332.0,1068.0,264.0,33.0,0.0,148.0,13.0,31.0,1.0,0.0,0.0,0.0,773.0,234.0,325.0,104.0,925.0,51.0,230.0,4.0,1040.0,3.0,23.0,14.0,37.0,Matches,Sampdoria
2327,Albin Ekdal,se SWE,MF,30,26.5,1161.0,1084.0,77.0,70.0,1.0,172.0,23.0,5.0,0.0,0.0,0.0,0.0,828.0,194.0,139.0,120.0,954.0,52.0,7.0,10.0,1012.0,3.0,9.0,8.0,19.0,Matches,Sampdoria
2328,Fabio Quagliarella,it ITA,FW,36,26.3,548.0,488.0,60.0,2.0,5.0,129.0,20.0,29.0,3.0,0.0,0.0,0.0,270.0,131.0,147.0,90.0,402.0,24.0,1.0,12.0,376.0,2.0,14.0,20.0,19.0,Matches,Sampdoria
2329,Nicola Murru,it ITA,DF,24,26.1,1050.0,838.0,212.0,15.0,0.0,175.0,30.0,77.0,1.0,0.0,0.0,0.0,467.0,185.0,398.0,732.0,48.0,47.0,196.0,5.0,695.0,5.0,15.0,19.0,40.0,Matches,Sampdoria
2330,Karol Linetty,pl POL,MF,24,24.4,765.0,740.0,25.0,8.0,0.0,178.0,26.0,30.0,11.0,3.0,2.0,0.0,512.0,126.0,127.0,255.0,461.0,30.0,5.0,1.0,595.0,1.0,8.0,22.0,28.0,Matches,Sampdoria
2331,Jakub Jankto,cz CZE,MF,23,24.3,775.0,735.0,40.0,6.0,2.0,135.0,15.0,56.0,16.0,7.0,6.0,3.0,439.0,154.0,182.0,583.0,130.0,33.0,18.0,6.0,551.0,2.0,9.0,21.0,32.0,Matches,Sampdoria
2332,Manolo Gabbiadini,it ITA,FW,27,22.7,581.0,502.0,79.0,15.0,2.0,152.0,23.0,29.0,39.0,15.0,16.0,1.0,303.0,147.0,131.0,458.0,57.0,32.0,1.0,15.0,377.0,3.0,12.0,13.0,32.0,Matches,Sampdoria
2333,Ronaldo Vieira,gw GNB,MF,21,22.2,942.0,886.0,56.0,31.0,1.0,189.0,53.0,14.0,17.0,7.0,8.0,0.0,613.0,142.0,187.0,150.0,718.0,42.0,8.0,4.0,784.0,4.0,8.0,11.0,16.0,Matches,Sampdoria
2334,Morten Thorsby,no NOR,"MF,DF",23,21.7,793.0,754.0,39.0,5.0,1.0,189.0,13.0,9.0,1.0,0.0,1.0,0.0,507.0,128.0,158.0,91.0,545.0,55.0,33.0,2.0,608.0,0.0,17.0,9.0,29.0,Matches,Sampdoria
2335,Fabio Depaoli,it ITA,"MF,DF",22,20.6,697.0,624.0,73.0,8.0,2.0,113.0,20.0,61.0,1.0,0.0,1.0,0.0,360.0,181.0,156.0,44.0,539.0,29.0,64.0,3.0,479.0,2.0,17.0,19.0,45.0,Matches,Sampdoria
2336,Gastón Ramírez,uy URU,"MF,FW",28,16.5,642.0,532.0,110.0,46.0,3.0,164.0,36.0,33.0,55.0,29.0,21.0,3.0,323.0,127.0,192.0,546.0,40.0,22.0,6.0,8.0,458.0,2.0,11.0,6.0,13.0,Matches,Sampdoria
2337,Tommaso Augello,it ITA,DF,24,13.6,825.0,696.0,129.0,9.0,1.0,83.0,15.0,65.0,2.0,0.0,1.0,0.0,436.0,221.0,168.0,634.0,31.0,29.0,118.0,1.0,635.0,2.0,16.0,17.0,29.0,Matches,Sampdoria
2338,Maya Yoshida,jp JPN,DF,30,13.2,570.0,544.0,26.0,23.0,0.0,44.0,28.0,1.0,0.0,0.0,0.0,0.0,395.0,55.0,120.0,94.0,429.0,33.0,3.0,0.0,489.0,2.0,8.0,4.0,5.0,Matches,Sampdoria
2339,Alex Ferrari,it ITA,DF,25,11.7,425.0,387.0,38.0,33.0,0.0,68.0,12.0,0.0,0.0,0.0,0.0,0.0,255.0,52.0,118.0,60.0,332.0,16.0,5.0,5.0,343.0,2.0,8.0,3.0,8.0,Matches,Sampdoria
2340,Jeison Murillo,co COL,DF,27,9.4,281.0,239.0,42.0,24.0,0.0,54.0,23.0,4.0,0.0,0.0,0.0,0.0,137.0,45.0,99.0,58.0,179.0,17.0,18.0,0.0,232.0,2.0,5.0,3.0,1.0,Matches,Sampdoria
2341,Gianluca Caprari,it ITA,"FW,MF",26,9.3,256.0,220.0,36.0,6.0,0.0,67.0,11.0,10.0,18.0,11.0,3.0,1.0,165.0,43.0,48.0,34.0,209.0,8.0,5.0,0.0,189.0,0.0,1.0,6.0,12.0,Matches,Sampdoria
2342,Federico Bonazzoli,it ITA,"FW,MF",22,8.3,209.0,198.0,11.0,1.0,0.0,48.0,13.0,12.0,0.0,0.0,0.0,0.0,141.0,41.0,27.0,161.0,38.0,4.0,1.0,1.0,146.0,0.0,1.0,10.0,14.0,Matches,Sampdoria
2343,Lorenzo Tonelli,it ITA,DF,29,7.8,368.0,353.0,15.0,14.0,0.0,46.0,20.0,2.0,0.0,0.0,0.0,0.0,233.0,49.0,86.0,50.0,281.0,24.0,1.0,5.0,307.0,1.0,7.0,6.0,4.0,Matches,Sampdoria
2344,Julian Chabot,de GER,DF,21,7.3,238.0,226.0,12.0,10.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,173.0,20.0,45.0,197.0,22.0,10.0,2.0,3.0,205.0,1.0,4.0,3.0,4.0,Matches,Sampdoria
2345,Mehdi Léris,fr FRA,"MF,FW",21,6.7,230.0,221.0,9.0,1.0,0.0,48.0,10.0,19.0,6.0,3.0,2.0,0.0,151.0,34.0,45.0,29.0,178.0,14.0,1.0,4.0,170.0,0.0,5.0,7.0,10.0,Matches,Sampdoria
2346,Andrea Bertolacci,it ITA,MF,28,5.9,255.0,243.0,12.0,11.0,0.0,47.0,6.0,4.0,0.0,0.0,0.0,0.0,170.0,41.0,44.0,171.0,66.0,10.0,1.0,0.0,205.0,0.0,10.0,5.0,3.0,Matches,Sampdoria
2347,Emiliano Rigoni,ar ARG,"MF,FW",26,5.1,193.0,161.0,32.0,9.0,0.0,44.0,13.0,22.0,16.0,4.0,6.0,2.0,102.0,41.0,50.0,122.0,55.0,5.0,6.0,0.0,124.0,0.0,4.0,4.0,11.0,Matches,Sampdoria
