,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
112,Indiana Vassilev,us USA,"FW,MF",18.0,0.9,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,7.0,29.2,3.0,7.0,14.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,Matches,Aston Villa
113,Borja Bastón,es ESP,"MF,FW",26.0,0.2,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,10.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,1.0,Matches,Aston Villa
114,Jacob Ramsey,eng ENG,MF,18.0,0.2,,2,,,,,,,,,,,,,,,,,,0,0,,,Matches,Aston Villa
115,Cameron Archer,eng ENG,FW,18.0,0.1,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Aston Villa
116,Pierluigi Gollini,it ITA,GK,24.0,40.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,3.0,33.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Matches,Atalanta
117,Papu Gómez,ar ARG,"FW,MF",31.0,39.8,40.0,29,15.0,16.0,9.0,20.0,55.0,36.4,35.0,479.0,135.0,28.2,73.0,231.0,175.0,41.0,1.0,0.0,40.0,18,58,13.0,1.0,Matches,Atalanta
118,Marten de Roon,nl NED,MF,28.0,39.7,101.0,70,39.0,46.0,16.0,42.0,123.0,34.1,81.0,846.0,250.0,29.6,242.0,476.0,128.0,65.0,11.0,0.0,54.0,41,142,83.0,1.0,Matches,Atalanta
119,Berat Djimsiti,al ALB,DF,26.0,37.6,65.0,33,28.0,36.0,1.0,33.0,66.0,50.0,33.0,432.0,145.0,33.6,198.0,210.0,24.0,47.0,19.0,0.0,28.0,40,105,190.0,1.0,Matches,Atalanta
120,Robin Gosens,de GER,DF,25.0,37.4,88.0,47,29.0,45.0,14.0,25.0,72.0,34.7,47.0,446.0,128.0,28.7,143.0,197.0,106.0,71.0,11.0,0.0,60.0,34,119,81.0,0.0,Matches,Atalanta
121,Rafael Tolói,it ITA,DF,28.0,36.0,89.0,62,49.0,33.0,7.0,50.0,118.0,42.4,68.0,450.0,155.0,34.4,185.0,233.0,32.0,61.0,24.0,1.0,37.0,32,121,172.0,2.0,Matches,Atalanta
122,Mario Pašalić,hr CRO,"MF,FW",24.0,35.5,54.0,39,24.0,22.0,8.0,14.0,65.0,21.5,51.0,652.0,176.0,27.0,133.0,394.0,125.0,41.0,9.0,0.0,32.0,23,77,45.0,0.0,Matches,Atalanta
123,José Luis Palomino,ar ARG,DF,29.0,34.1,117.0,69,71.0,43.0,3.0,40.0,85.0,47.1,45.0,612.0,218.0,35.6,298.0,292.0,22.0,73.0,22.0,1.0,51.0,39,156,179.0,2.0,Matches,Atalanta
124,Remo Freuler,ch SUI,MF,27.0,33.9,81.0,60,36.0,36.0,9.0,24.0,97.0,24.7,73.0,756.0,237.0,31.3,231.0,397.0,128.0,74.0,10.0,0.0,64.0,26,107,52.0,0.0,Matches,Atalanta
125,Hans Hateboer,nl NED,DF,25.0,33.7,55.0,32,29.0,18.0,8.0,27.0,62.0,43.5,35.0,425.0,128.0,30.1,136.0,193.0,96.0,58.0,8.0,1.0,50.0,11,66,53.0,2.0,Matches,Atalanta
126,Duván Zapata,co COL,FW,28.0,26.1,7.0,4,2.0,2.0,3.0,3.0,10.0,30.0,7.0,292.0,84.0,28.8,20.0,93.0,179.0,27.0,11.0,0.0,16.0,5,12,9.0,0.0,Matches,Atalanta
127,Josip Iličić,si SVN,FW,31.0,24.7,33.0,21,9.0,15.0,9.0,9.0,34.0,26.5,25.0,420.0,106.0,25.2,38.0,202.0,180.0,22.0,1.0,0.0,21.0,12,45,9.0,0.0,Matches,Atalanta
128,Timothy Castagne,be BEL,DF,23.0,24.0,45.0,25,14.0,20.0,11.0,19.0,47.0,40.4,28.0,354.0,96.0,27.1,96.0,168.0,90.0,61.0,8.0,0.0,53.0,12,57,34.0,0.0,Matches,Atalanta
129,Ruslan Malinovskyi,ua UKR,"MF,FW",26.0,21.0,27.0,19,9.0,16.0,2.0,11.0,47.0,23.4,36.0,407.0,108.0,26.5,67.0,218.0,122.0,20.0,3.0,0.0,17.0,6,33,11.0,0.0,Matches,Atalanta
130,Luis Muriel,co COL,FW,28.0,17.4,21.0,12,5.0,8.0,8.0,6.0,23.0,26.1,17.0,319.0,102.0,32.0,26.0,124.0,169.0,18.0,0.0,0.0,18.0,4,25,3.0,0.0,Matches,Atalanta
131,Mattia Caldara,it ITA,DF,25.0,14.3,28.0,20,14.0,13.0,1.0,6.0,26.0,23.1,20.0,174.0,60.0,34.5,72.0,92.0,10.0,22.0,9.0,0.0,13.0,20,47,61.0,2.0,Matches,Atalanta
132,Andrea Masiello,it ITA,DF,33.0,9.1,22.0,17,16.0,6.0,0.0,12.0,23.0,52.2,11.0,113.0,34.0,30.1,52.0,57.0,4.0,14.0,5.0,0.0,9.0,11,31,45.0,0.0,Matches,Atalanta
133,Marco Sportiello,it ITA,GK,27.0,7.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Atalanta
134,Simon Kjær,dk DEN,DF,30.0,4.2,8.0,5,5.0,3.0,0.0,5.0,13.0,38.5,8.0,70.0,23.0,32.9,30.0,39.0,1.0,11.0,4.0,0.0,7.0,6,14,31.0,1.0,Matches,Atalanta
135,Bosko Sutalo,hr CRO,DF,19.0,3.1,3.0,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,43.0,11.0,25.6,15.0,22.0,6.0,4.0,0.0,0.0,4.0,4,7,9.0,1.0,Matches,Atalanta
136,Adrien Tameze,cm CMR,MF,25.0,2.4,4.0,3,2.0,1.0,1.0,0.0,6.0,0.0,6.0,56.0,16.0,28.6,16.0,34.0,6.0,5.0,1.0,0.0,4.0,1,5,4.0,0.0,Matches,Atalanta
137,Musa Barrow,gm GAM,FW,20.0,2.1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,10.0,20.8,5.0,21.0,22.0,3.0,0.0,0.0,3.0,0,1,1.0,0.0,Matches,Atalanta
138,Ebrima Colley,gm GAM,FW,19.0,0.9,2.0,1,1.0,0.0,1.0,1.0,2.0,50.0,1.0,15.0,4.0,26.7,4.0,2.0,9.0,2.0,0.0,0.0,2.0,1,3,0.0,0.0,Matches,Atalanta
139,Guilherme Arana,br BRA,"DF,MF",22.0,0.9,5.0,2,2.0,3.0,0.0,3.0,4.0,75.0,1.0,24.0,7.0,29.2,14.0,6.0,4.0,2.0,0.0,0.0,2.0,1,6,2.0,0.0,Matches,Atalanta
140,Amad Diallo,ci CIV,FW,17.0,0.3,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,8.0,5.0,62.5,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,Matches,Atalanta
141,Roger Ibanez,br BRA,DF,20.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,Matches,Atalanta
142,Raoul Bellanova,it ITA,MF,19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Atalanta
143,Lennart-Marten Czyborra,de GER,DF,20.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,57.1,1.0,3.0,3.0,2.0,0.0,0.0,2.0,0,0,0.0,0.0,Matches,Atalanta
144,Roberto Piccoli,it ITA,FW,18.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,60.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,Matches,Atalanta
145,Francesco Rossi,it ITA,GK,28.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Atalanta
146,Jacopo Da Riva,it ITA,FW,18.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,16.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,Matches,Atalanta
147,Florian Niederlechner,de GER,"FW,MF",28.0,31.2,26.0,18,4.0,14.0,8.0,4.0,29.0,13.8,25.0,542.0,129.0,23.8,46.0,225.0,271.0,35.0,11.0,0.0,24.0,5,31,34.0,0.0,Matches,Augsburg
148,Philipp Max,de GER,DF,25.0,30.1,38.0,25,21.0,13.0,4.0,12.0,42.0,28.6,30.0,395.0,127.0,32.2,177.0,165.0,53.0,41.0,4.0,1.0,37.0,21,59,62.0,0.0,Matches,Augsburg
149,Rani Khedira,de GER,MF,25.0,29.7,61.0,36,18.0,33.0,10.0,17.0,57.0,29.8,40.0,582.0,140.0,24.1,173.0,330.0,79.0,53.0,14.0,0.0,39.0,36,97,69.0,0.0,Matches,Augsburg
150,Tin Jedvaj,hr CRO,DF,23.0,29.3,47.0,29,28.0,18.0,1.0,23.0,57.0,40.4,34.0,302.0,86.0,28.5,182.0,106.0,14.0,67.0,19.0,1.0,48.0,25,72,181.0,1.0,Matches,Augsburg
151,Ruben Vargas,ch SUI,"FW,MF",20.0,28.1,35.0,24,15.0,13.0,7.0,14.0,43.0,32.6,29.0,554.0,135.0,24.4,143.0,253.0,158.0,38.0,3.0,0.0,35.0,29,64,31.0,1.0,Matches,Augsburg
152,Marco Richter,de GER,"MF,FW",21.0,26.3,24.0,15,10.0,7.0,7.0,11.0,62.0,17.7,51.0,464.0,110.0,23.7,113.0,216.0,135.0,35.0,0.0,0.0,35.0,15,39,18.0,0.0,Matches,Augsburg
153,Tomáš Koubek,cz CZE,GK,26.0,25.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,7.0,1.0,14.3,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,4.0,2.0,Matches,Augsburg
154,Daniel Baier,de GER,MF,35.0,22.6,35.0,23,18.0,13.0,4.0,12.0,49.0,24.5,37.0,318.0,73.0,23.0,125.0,164.0,29.0,33.0,6.0,0.0,27.0,33,67,55.0,0.0,Matches,Augsburg
155,Ohis Felix Uduokhai,de GER,DF,21.0,21.8,50.0,24,33.0,16.0,1.0,19.0,29.0,65.5,10.0,176.0,56.0,31.8,103.0,66.0,7.0,54.0,28.0,1.0,26.0,22,72,168.0,2.0,Matches,Augsburg
156,Jeffrey Gouweleeuw,nl NED,DF,28.0,18.3,34.0,25,24.0,9.0,1.0,10.0,27.0,37.0,17.0,153.0,61.0,39.9,98.0,51.0,4.0,34.0,11.0,1.0,23.0,20,54,119.0,0.0,Matches,Augsburg
157,Stephan Lichtsteiner,ch SUI,DF,35.0,14.9,23.0,9,16.0,4.0,3.0,9.0,24.0,37.5,15.0,165.0,41.0,24.8,93.0,55.0,17.0,29.0,7.0,0.0,22.0,9,32,51.0,0.0,Matches,Augsburg
158,Raphael Framberger,de GER,DF,23.0,13.1,46.0,24,26.0,16.0,4.0,21.0,36.0,58.3,15.0,192.0,57.0,29.7,91.0,83.0,18.0,35.0,11.0,2.0,24.0,11,57,38.0,0.0,Matches,Augsburg
159,Carlos Gruezo,ec ECU,MF,24.0,10.8,24.0,19,12.0,11.0,1.0,5.0,24.0,20.8,19.0,177.0,48.0,27.1,65.0,100.0,12.0,7.0,0.0,0.0,7.0,8,28,9.0,0.0,Matches,Augsburg
160,Alfreð Finnbogason,is ISL,FW,30.0,10.7,10.0,5,2.0,6.0,2.0,0.0,4.0,0.0,4.0,261.0,72.0,27.6,19.0,122.0,120.0,12.0,3.0,0.0,9.0,4,14,6.0,0.0,Matches,Augsburg
161,Andreas Luthe,de GER,GK,32.0,10.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,Matches,Augsburg
162,André Hahn,de GER,"FW,MF",28.0,8.8,15.0,6,8.0,4.0,3.0,1.0,21.0,4.8,20.0,252.0,64.0,25.4,71.0,111.0,70.0,26.0,5.0,0.0,21.0,8,22,13.0,0.0,Matches,Augsburg
163,Iago,br BRA,"DF,MF",22.0,7.5,14.0,5,7.0,7.0,0.0,8.0,18.0,44.4,10.0,169.0,30.0,17.8,62.0,83.0,24.0,18.0,1.0,0.0,17.0,8,22,40.0,0.0,Matches,Augsburg
164,Eduard Löwen,de GER,"MF,FW",22.0,7.5,14.0,10,8.0,4.0,2.0,3.0,14.0,21.4,11.0,173.0,42.0,24.3,32.0,92.0,49.0,12.0,3.0,0.0,9.0,2,16,9.0,0.0,Matches,Augsburg
165,Marek Suchý,cz CZE,DF,31.0,5.4,8.0,5,7.0,1.0,0.0,4.0,6.0,66.7,2.0,18.0,8.0,44.4,13.0,5.0,0.0,3.0,2.0,0.0,1.0,5,12,22.0,0.0,Matches,Augsburg
166,Fredrik Jensen,fi FIN,"FW,MF",21.0,5.3,1.0,2,1.0,0.0,0.0,0.0,4.0,0.0,4.0,162.0,32.0,19.8,15.0,87.0,60.0,9.0,1.0,0.0,8.0,1,2,3.0,0.0,Matches,Augsburg
167,Jan Morávek,cz CZE,MF,29.0,5.3,20.0,14,9.0,10.0,1.0,9.0,32.0,28.1,23.0,174.0,45.0,25.9,62.0,99.0,13.0,6.0,1.0,0.0,5.0,10,30,5.0,0.0,Matches,Augsburg
168,Noah Joel Sarenren Bazee,ng NGA,FW,22.0,4.2,2.0,2,0.0,2.0,0.0,1.0,3.0,33.3,2.0,75.0,17.0,22.7,17.0,42.0,16.0,5.0,1.0,0.0,4.0,4,6,4.0,0.0,Matches,Augsburg
169,Reece Oxford,eng ENG,MF,20.0,4.2,8.0,7,3.0,4.0,1.0,4.0,12.0,33.3,8.0,60.0,17.0,28.3,27.0,29.0,4.0,6.0,4.0,0.0,2.0,4,12,16.0,1.0,Matches,Augsburg
170,Michael Gregoritsch,at AUT,"MF,FW",25.0,4.1,4.0,3,2.0,1.0,1.0,0.0,7.0,0.0,7.0,65.0,14.0,21.5,15.0,32.0,18.0,5.0,1.0,0.0,4.0,4,8,7.0,0.0,Matches,Augsburg
171,Sergio Córdova,ve VEN,"FW,MF",21.0,4.1,4.0,3,0.0,4.0,0.0,1.0,11.0,9.1,10.0,157.0,24.0,15.3,15.0,88.0,54.0,3.0,0.0,0.0,3.0,1,5,3.0,0.0,Matches,Augsburg
172,Georg Teigl,at AUT,"DF,MF",28.0,2.2,0.0,3,0.0,0.0,0.0,0.0,4.0,0.0,4.0,18.0,5.0,27.8,12.0,6.0,0.0,4.0,0.0,0.0,4.0,3,2,3.0,0.0,Matches,Augsburg
173,Mads Pedersen,dk DEN,DF,22.0,1.8,5.0,5,4.0,1.0,0.0,2.0,6.0,33.3,4.0,21.0,4.0,19.0,18.0,1.0,2.0,3.0,1.0,1.0,2.0,2,7,0.0,0.0,Matches,Augsburg
174,Tim Rieder,de GER,"DF,MF",25.0,1.0,,0,,,,,,,,,,,,,,,,,,1,0,,,Matches,Augsburg
175,Julian Schieber,de GER,FW,30.0,0.5,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,18.0,2.0,11.1,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,Matches,Augsburg
176,Marc-André ter Stegen,de GER,GK,27.0,46.0,1.0,0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,7.0,3.0,42.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5.0,3.0,Matches,barcelona
177,Gerard Piqué,es ESP,DF,32.0,44.2,45.0,29,26.0,19.0,0.0,19.0,38.0,50.0,19.0,306.0,98.0,32.0,159.0,139.0,8.0,78.0,33.0,2.0,45.0,50,91,221.0,2.0,Matches,barcelona
178,Lionel Messi,ar ARG,FW,32.0,42.4,20.0,13,2.0,6.0,12.0,0.0,22.0,0.0,22.0,380.0,105.0,27.6,21.0,163.0,196.0,8.0,0.0,0.0,8.0,6,26,1.0,0.0,Matches,barcelona
179,Antoine Griezmann,fr FRA,"FW,MF",28.0,38.7,45.0,24,14.0,15.0,16.0,12.0,46.0,26.1,34.0,598.0,171.0,28.6,99.0,266.0,233.0,37.0,3.0,0.0,34.0,16,61,28.0,1.0,Matches,barcelona
180,Clément Lenglet,fr FRA,DF,24.0,37.9,58.0,46,37.0,19.0,2.0,14.0,38.0,36.8,24.0,379.0,157.0,41.4,207.0,158.0,14.0,70.0,31.0,1.0,39.0,26,83,136.0,1.0,Matches,barcelona
181,Sergio Busquets,es ESP,MF,31.0,36.1,92.0,77,31.0,49.0,12.0,37.0,79.0,46.8,42.0,618.0,178.0,28.8,154.0,341.0,123.0,65.0,7.0,0.0,58.0,52,137,50.0,2.0,Matches,barcelona
182,Frenkie de Jong,nl NED,MF,22.0,35.8,47.0,37,16.0,22.0,9.0,10.0,38.0,26.3,28.0,451.0,131.0,29.0,114.0,214.0,123.0,34.0,8.0,0.0,26.0,28,71,22.0,0.0,Matches,barcelona
183,Sergi Roberto,es ESP,"DF,MF",27.0,33.6,33.0,25,15.0,13.0,5.0,10.0,28.0,35.7,18.0,292.0,87.0,29.8,78.0,137.0,77.0,38.0,5.0,1.0,33.0,28,58,49.0,1.0,Matches,barcelona
184,Nélson Semedo,pt POR,DF,25.0,33.3,77.0,53,40.0,28.0,9.0,24.0,48.0,50.0,24.0,414.0,119.0,28.7,168.0,174.0,72.0,58.0,10.0,0.0,48.0,31,105,49.0,1.0,Matches,barcelona
185,Jordi Alba,es ESP,DF,30.0,31.3,28.0,17,10.0,10.0,8.0,10.0,35.0,28.6,25.0,274.0,78.0,28.5,113.0,108.0,53.0,53.0,8.0,0.0,45.0,37,60,48.0,1.0,Matches,barcelona
186,Luis Suárez,uy URU,FW,32.0,29.5,7.0,5,0.0,4.0,3.0,3.0,15.0,20.0,12.0,265.0,63.0,23.8,15.0,115.0,135.0,14.0,1.0,0.0,13.0,4,11,9.0,0.0,Matches,barcelona
187,Arturo Vidal,cl CHI,"MF,FW",32.0,25.0,73.0,49,26.0,34.0,13.0,20.0,61.0,32.8,41.0,650.0,194.0,29.8,173.0,306.0,171.0,35.0,6.0,0.0,29.0,13,85,18.0,0.0,Matches,barcelona
188,Ivan Rakitić,hr CRO,MF,31.0,23.5,29.0,23,9.0,14.0,6.0,11.0,33.0,33.3,22.0,366.0,116.0,31.7,89.0,176.0,101.0,35.0,7.0,0.0,28.0,17,44,26.0,1.0,Matches,barcelona
189,Arthur Melo,br BRA,MF,22.0,17.1,24.0,18,11.0,6.0,7.0,6.0,12.0,50.0,6.0,281.0,81.0,28.8,54.0,136.0,91.0,13.0,0.0,0.0,13.0,10,34,10.0,1.0,Matches,barcelona
190,Junior Firpo,es ESP,DF,22.0,15.6,28.0,18,17.0,10.0,1.0,15.0,27.0,55.6,12.0,156.0,43.0,27.6,52.0,68.0,36.0,29.0,3.0,0.0,26.0,14,39,20.0,0.0,Matches,barcelona
191,Ansu Fati,es ESP,FW,16.0,15.3,21.0,12,5.0,7.0,9.0,8.0,23.0,34.8,15.0,255.0,76.0,29.8,47.0,107.0,101.0,16.0,1.0,0.0,15.0,5,23,3.0,0.0,Matches,barcelona
192,Samuel Umtiti,fr FRA,DF,25.0,14.7,16.0,11,5.0,10.0,1.0,5.0,13.0,38.5,8.0,119.0,50.0,42.0,44.0,72.0,3.0,7.0,4.0,1.0,3.0,18,32,60.0,0.0,Matches,barcelona
193,Carles Pérez,es ESP,FW,21.0,6.9,6.0,4,3.0,1.0,2.0,0.0,8.0,0.0,8.0,112.0,38.0,33.9,9.0,51.0,52.0,4.0,1.0,0.0,3.0,1,7,4.0,0.0,Matches,barcelona
194,Riqui Puig,es ESP,MF,19.0,6.4,10.0,7,1.0,7.0,2.0,3.0,18.0,16.7,15.0,148.0,29.0,19.6,23.0,94.0,31.0,4.0,0.0,0.0,4.0,3,13,1.0,0.0,Matches,barcelona
195,Ousmane Dembélé,fr FRA,FW,22.0,5.5,1.0,0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,98.0,21.0,21.4,17.0,41.0,40.0,6.0,1.0,0.0,5.0,0,1,0.0,0.0,Matches,barcelona
196,Neto,br BRA,GK,30.0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,barcelona
197,Martin Braithwaite,dk DEN,"FW,MF",28.0,4.5,3.0,1,2.0,1.0,0.0,0.0,2.0,0.0,2.0,45.0,15.0,33.3,6.0,15.0,24.0,1.0,0.0,0.0,1.0,2,5,3.0,0.0,Matches,barcelona
198,Carles Aleñá,es ESP,MF,21.0,2.9,5.0,4,2.0,3.0,0.0,1.0,7.0,14.3,6.0,58.0,15.0,25.9,15.0,33.0,10.0,3.0,1.0,0.0,2.0,0,5,1.0,0.0,Matches,barcelona
199,Ronald Araújo,uy URU,DF,20.0,2.6,4.0,2,2.0,2.0,0.0,3.0,4.0,75.0,1.0,26.0,8.0,30.8,18.0,8.0,0.0,9.0,3.0,0.0,6.0,0,4,11.0,0.0,Matches,barcelona
200,Rafinha,br BRA,"FW,MF",26.0,2.1,3.0,3,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,5.0,35.7,2.0,5.0,7.0,1.0,0.0,0.0,1.0,1,4,0.0,0.0,Matches,barcelona
201,Moussa Wagué,sn SEN,DF,20.0,2.0,7.0,7,3.0,3.0,1.0,3.0,5.0,60.0,2.0,34.0,11.0,32.4,13.0,15.0,6.0,4.0,0.0,0.0,4.0,2,9,2.0,0.0,Matches,barcelona
202,Jean-Clair Todibo,fr FRA,DF,19.0,1.9,9.0,7,8.0,0.0,1.0,2.0,3.0,66.7,1.0,36.0,15.0,41.7,23.0,12.0,1.0,3.0,0.0,0.0,3.0,2,11,9.0,0.0,Matches,barcelona
203,Monchu,es ESP,MF,19.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,Matches,barcelona
204,Álex Collado,es ESP,DF,20.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,barcelona
205,Manuel Neuer,de GER,GK,33.0,33.0,1.0,1,0.0,1.0,0.0,1.0,3.0,33.3,2.0,6.0,1.0,16.7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,2.0,Matches,Bayern Munich
206,Joshua Kimmich,de GER,"MF,DF",24.0,31.3,63.0,40,27.0,22.0,14.0,19.0,69.0,27.5,50.0,511.0,174.0,34.1,134.0,278.0,99.0,58.0,7.0,0.0,51.0,21,84,47.0,0.0,Matches,Bayern Munich
207,Benjamin Pavard,fr FRA,DF,23.0,31.0,35.0,21,16.0,15.0,4.0,17.0,31.0,54.8,14.0,277.0,92.0,33.2,95.0,115.0,67.0,45.0,9.0,0.0,36.0,22,57,101.0,0.0,Matches,Bayern Munich
208,Robert Lewandowski,pl POL,FW,30.0,30.7,19.0,12,3.0,8.0,8.0,2.0,16.0,12.5,14.0,387.0,123.0,31.8,9.0,105.0,273.0,16.0,3.0,0.0,13.0,4,23,13.0,0.0,Matches,Bayern Munich
209,David Alaba,at AUT,DF,27.0,27.8,27.0,17,10.0,17.0,0.0,10.0,24.0,41.7,14.0,208.0,80.0,38.5,79.0,109.0,20.0,40.0,11.0,0.0,29.0,11,38,65.0,0.0,Matches,Bayern Munich
210,Thomas Müller,de GER,"MF,FW",29.0,25.1,50.0,40,9.0,31.0,10.0,20.0,75.0,26.7,55.0,570.0,212.0,37.2,85.0,270.0,215.0,39.0,5.0,0.0,34.0,11,61,12.0,0.0,Matches,Bayern Munich
211,Serge Gnabry,de GER,"FW,MF",24.0,24.4,38.0,25,5.0,23.0,10.0,13.0,37.0,35.1,24.0,434.0,137.0,31.6,59.0,176.0,199.0,28.0,2.0,0.0,26.0,17,55,4.0,0.0,Matches,Bayern Munich
212,Alphonso Davies,ca CAN,DF,18.0,24.8,78.0,49,35.0,29.0,14.0,30.0,53.0,56.6,23.0,429.0,184.0,42.9,167.0,161.0,101.0,56.0,4.0,0.0,52.0,24,102,54.0,0.0,Matches,Bayern Munich
213,Jérôme Boateng,de GER,DF,30.0,20.0,20.0,13,8.0,12.0,0.0,8.0,23.0,34.8,15.0,132.0,53.0,40.2,66.0,58.0,8.0,24.0,12.0,1.0,12.0,17,37,96.0,0.0,Matches,Bayern Munich
214,Thiago Alcántara,es ESP,MF,28.0,19.7,54.0,38,19.0,29.0,6.0,14.0,40.0,35.0,26.0,292.0,101.0,34.6,68.0,167.0,57.0,21.0,4.0,0.0,17.0,23,77,19.0,1.0,Matches,Bayern Munich
215,Leon Goretzka,de GER,MF,24.0,16.8,29.0,21,8.0,16.0,5.0,6.0,39.0,15.4,33.0,280.0,86.0,30.7,42.0,153.0,85.0,21.0,3.0,0.0,18.0,19,48,10.0,0.0,Matches,Bayern Munich
216,Kingsley Coman,fr FRA,"FW,MF",23.0,16.7,23.0,15,10.0,8.0,5.0,11.0,26.0,42.3,15.0,287.0,92.0,32.1,54.0,117.0,116.0,17.0,0.0,0.0,17.0,2,25,4.0,0.0,Matches,Bayern Munich
217,Philippe Coutinho,br BRA,"MF,FW",27.0,15.7,28.0,25,1.0,17.0,10.0,4.0,16.0,25.0,12.0,235.0,92.0,39.1,20.0,124.0,91.0,14.0,2.0,0.0,12.0,6,34,3.0,0.0,Matches,Bayern Munich
218,Ivan Perišić,hr CRO,"FW,MF",30.0,13.4,22.0,16,6.0,10.0,6.0,7.0,31.0,22.6,24.0,256.0,87.0,34.0,31.0,92.0,133.0,16.0,3.0,0.0,13.0,11,33,7.0,0.0,Matches,Bayern Munich
219,Lucas Hernández,fr FRA,DF,23.0,10.2,20.0,9,13.0,4.0,3.0,12.0,20.0,60.0,8.0,125.0,45.0,36.0,69.0,41.0,15.0,20.0,2.0,0.0,18.0,10,30,36.0,0.0,Matches,Bayern Munich
220,Niklas Süle,de GER,DF,23.0,7.1,9.0,4,7.0,2.0,0.0,3.0,5.0,60.0,2.0,45.0,16.0,35.6,29.0,15.0,1.0,13.0,8.0,0.0,5.0,5,14,31.0,0.0,Matches,Bayern Munich
221,Corentin Tolisso,fr FRA,MF,24.0,7.1,11.0,8,5.0,3.0,3.0,1.0,11.0,9.1,10.0,112.0,43.0,38.4,31.0,57.0,24.0,9.0,3.0,0.0,6.0,3,14,2.0,0.0,Matches,Bayern Munich
222,Javi Martínez,es ESP,"DF,MF",30.0,7.5,13.0,8,9.0,4.0,0.0,5.0,12.0,41.7,7.0,89.0,25.0,28.1,43.0,42.0,4.0,13.0,8.0,0.0,5.0,10,23,54.0,0.0,Matches,Bayern Munich
223,Mickaël Cuisance,fr FRA,"MF,FW",19.0,3.4,5.0,3,1.0,2.0,2.0,1.0,11.0,9.1,10.0,87.0,19.0,21.8,16.0,39.0,32.0,5.0,1.0,0.0,4.0,1,6,2.0,0.0,Matches,Bayern Munich
224,Joshua Zirkzee,nl NED,FW,18.0,3.3,5.0,2,0.0,2.0,3.0,1.0,5.0,20.0,4.0,84.0,24.0,28.6,1.0,27.0,56.0,6.0,2.0,0.0,4.0,0,5,0.0,0.0,Matches,Bayern Munich
